concepto,elemento,estadistico,desglose,categoria,unidadMedida,ola,valor,errorEstandar
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,51.83904266,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,43.59706879,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,4.563887596,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,50.24815369,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,44.28206253,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,5.272476196,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,41.37686157,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,47.44067764,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,10.91804028,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,38.92811966,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,41.72420883,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,19.00776863,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,40.20715714,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,40.99930954,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,18.36563873,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,56.72608566,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,22.45915413,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,20.63898468,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,52.13554382,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,24.985569,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,22.80675697,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,45.77359772,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,25.39761353,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,28.52654076,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,47.06889343,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,18.85219002,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,33.9437294,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,37.7690506,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,26.79748917,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,34.97090149,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,57.77489471,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,32.07015228,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2016,9.98949337,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,54.47457886,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,33.9684906,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2016,11.4296999,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,45.95622635,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,37.21934128,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2016,16.59181023,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,48.75390244,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,28.76282501,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2016,22.18622208,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,43.00418091,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,34.55970764,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2016,22.0498848,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,60.02170563,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,31.30622864,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,8.524077415,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,54.25225067,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,36.23604584,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,9.216251373,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,56.13703156,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,33.0872612,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,10.72597027,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,46.3442955,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,43.17218018,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,10.24066353,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,43.55905533,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,46.43422318,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,9.801927567,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,46.47831345,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,40.69716263,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,12.63215256,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,50.19753647,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,22.35692978,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,27.23335266,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,43.31787109,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,29.53591728,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,26.99419212,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,50.0742569,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,22.52365112,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,27.24454689,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,52.18784332,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,32.2784462,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2016,15.33269787,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,47.04305649,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,37.40206146,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2016,15.3374567,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,50.89653397,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,32.10269165,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2016,16.86755562,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,47.1927681,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,38.57606506,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,14.03533936,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,57.54738998,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,33.66709518,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,8.586940765,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,67.43363953,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,27.87666702,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,4.37794733,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,75.01621246,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,22.01154518,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,2.842493773,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,39.02728271,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,43.1995697,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,17.53830719,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,45.5432663,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,44.444561,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,9.847702026,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,49.4318161,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,46.497612,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,3.820040703,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,58.26184845,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,38.93379211,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,2.363889933,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,38.77009964,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,24.50478745,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,36.5047226,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,46.40359497,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,25.48426056,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,27.79338646,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,55.45853424,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,24.67425919,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,19.76775551,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,68.42144775,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,19.09856224,0
CONOCIMIENTOS FINANCIEROS,DIVERSIFICACION RIESGO_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,12.47999096,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,41.66338348,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,35.4268074,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2016,22.69279099,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,49.83141708,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,34.53197098,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2016,15.40934277,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,57.44132614,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,33.01617813,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2016,9.321914673,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_CORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,67.23316956,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_INCORRECTAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,26.68129921,0
CONOCIMIENTOS FINANCIEROS,INDICE TRES PREGUNTAS_NO SABE,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2016,5.895457745,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,No posee su vivienda principal,%,2016,53.69446182,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,No posee su vivienda principal,%,2016,36.87107849,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,No posee su vivienda principal,%,2016,9.161739349,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,Posee solo vivienda principal,%,2016,54.34482193,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,Posee solo vivienda principal,%,2016,34.97783279,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,Posee solo vivienda principal,%,2016,10.44923878,0
CONOCIMIENTOS FINANCIEROS,INFLACION_CORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,Posee vivienda principal y otras,%,2016,66.52410889,0
CONOCIMIENTOS FINANCIEROS,INFLACION_INCORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,Posee vivienda principal y otras,%,2016,26.7915287,0
CONOCIMIENTOS FINANCIEROS,INFLACION_NO SABE,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,Posee vivienda principal y otras,%,2016,6.62195158,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_CORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,No posee su vivienda principal,%,2016,45.61803436,0
CONOCIMIENTOS FINANCIEROS,TIPO INTERES COMPUESTO_INCORRECTAS,PORCENTAJE DE RESPUESTAS,PROPIEDADES INMOBILIARIAS DEL HOGAR,No posee su vivienda principal,%,2016,43.51239395,0
