Tipo de alojamiento,Total Nacional,Comunidades y Ciudades Autónomas,Residencia: Nivel 2,Viajeros y pernoctaciones,Periodo,Total,año,mes,cod_comunidad,nombre_comunidad
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2024M04,107994,2024,4,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2024M03,108784,2024,3,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2024M02,86848,2024,2,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2024M01,64696,2024,1,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M12,69475,2023,12,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M11,95315,2023,11,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M10,119276,2023,10,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M09,112743,2023,9,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M08,102537,2023,8,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M07,119458,2023,7,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M06,103089,2023,6,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M05,122917,2023,5,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M04,110704,2023,4,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M03,113325,2023,3,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M02,93830,2023,2,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2023M01,76003,2023,1,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M12,55438,2022,12,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M11,52274,2022,11,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M10,65817,2022,10,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M09,71033,2022,9,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M08,68149,2022,8,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M07,72903,2022,7,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M06,71099,2022,6,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M05,69233,2022,5,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M04,69729,2022,4,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M03,51022,2022,3,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M02,47615,2022,2,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2022M01,30361,2022,1,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M12,46424,2021,12,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M11,49498,2021,11,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M10,59548,2021,10,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M09,52304,2021,9,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M08,62455,2021,8,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M07,76375,2021,7,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M06,41468,2021,6,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M05,24329,2021,5,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M04,12664,2021,4,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M03,11465,2021,3,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M02,9005,2021,2,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,,Pernoctaciones,2021M01,9148,2021,1,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,Residentes en España,Viajero,2025M12,6928,2025,12,01,Andalucía
Encuesta de Ocupación en Albergues,Total Nacional,01 Andalucía,Residentes en España,Viajero,2025M11,10580,2025,11,01,Andalucía
