Puntos turísticos,Viajeros y pernoctaciones,Residencia,Periodo,Total,año,mes,cod_postal_ciudad,nombre_ciudad
43038 Cambrils,Viajero,Residentes en el Extranjero,2025M05,17230,2025,5,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2025M04,18131,2025,4,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2025M03,,2025,3,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2025M02,,2025,2,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2025M01,,2025,1,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M12,,2024,12,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M11,,2024,11,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M10,9182,2024,10,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M09,18379,2024,9,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M08,17195,2024,8,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M07,14860,2024,7,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M06,12828,2024,6,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M05,18965,2024,5,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M04,13504,2024,4,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M03,7343,2024,3,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M02,,2024,2,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2024M01,,2024,1,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M12,,2023,12,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M11,,2023,11,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M10,11857,2023,10,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M09,17786,2023,9,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M08,15355,2023,8,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M07,15434,2023,7,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M06,11576,2023,6,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M05,17244,2023,5,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M04,13843,2023,4,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M03,1527,2023,3,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M02,,2023,2,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2023M01,,2023,1,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M12,,2022,12,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M11,1027,2022,11,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M10,10948,2022,10,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M09,16876,2022,9,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M08,15462,2022,8,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M07,15219,2022,7,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M06,10929,2022,6,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M05,13695,2022,5,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M04,7233,2022,4,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M03,940,2022,3,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M02,,2022,2,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2022M01,,2022,1,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M12,,2021,12,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M11,,2021,11,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M10,7127,2021,10,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M09,7385,2021,9,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M08,6402,2021,8,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M07,4687,2021,7,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M06,2033,2021,6,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M05,,2021,5,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M04,,2021,4,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M03,,2021,3,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M02,,2021,2,43038,Cambrils
43038 Cambrils,Viajero,Residentes en el Extranjero,2021M01,,2021,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M12,,2025,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M11,,2025,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M10,9152,2025,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M09,60339,2025,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M08,114207,2025,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M07,100461,2025,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M06,52083,2025,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M05,38060,2025,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M04,25756,2025,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M03,,2025,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M02,,2025,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2025M01,,2025,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M12,,2024,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M11,,2024,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M10,26715,2024,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M09,50595,2024,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M08,116232,2024,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M07,104067,2024,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M06,78461,2024,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M05,38610,2024,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M04,22959,2024,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M03,14845,2024,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M02,,2024,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2024M01,,2024,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M12,,2023,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M11,,2023,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M10,25494,2023,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M09,56134,2023,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M08,121521,2023,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M07,113309,2023,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M06,74555,2023,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M05,38055,2023,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M04,45100,2023,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M03,5163,2023,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M02,,2023,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2023M01,,2023,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M12,,2022,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M11,3932,2022,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M10,26332,2022,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M09,60255,2022,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M08,125212,2022,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M07,123133,2022,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M06,84056,2022,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M05,46468,2022,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M04,47289,2022,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M03,3261,2022,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M02,,2022,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2022M01,,2022,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M12,,2021,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M11,,2021,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M10,22579,2021,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M09,73138,2021,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M08,136228,2021,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M07,102068,2021,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M06,67884,2021,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M05,,2021,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M04,,2021,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M03,,2021,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M02,,2021,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en España,2021M01,,2021,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M12,,2025,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M11,,2025,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M10,69913,2025,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M09,110847,2025,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M08,107126,2025,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M07,106235,2025,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M06,87519,2025,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M05,93778,2025,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M04,84944,2025,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M03,,2025,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M02,,2025,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2025M01,,2025,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M12,,2024,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M11,,2024,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M10,52678,2024,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M09,125655,2024,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M08,110139,2024,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M07,87092,2024,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M06,79127,2024,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M05,112190,2024,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M04,70351,2024,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M03,18803,2024,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M02,,2024,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2024M01,,2024,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M12,,2023,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M11,,2023,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M10,65654,2023,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M09,114446,2023,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M08,96276,2023,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M07,90211,2023,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M06,75992,2023,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M05,103525,2023,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M04,59176,2023,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M03,3708,2023,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M02,,2023,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2023M01,,2023,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M12,,2022,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M11,3743,2022,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M10,56996,2022,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M09,108799,2022,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M08,105259,2022,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M07,80141,2022,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M06,69643,2022,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M05,73977,2022,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M04,27348,2022,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M03,1507,2022,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M02,,2022,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2022M01,,2022,1,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M12,,2021,12,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M11,,2021,11,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M10,33623,2021,10,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M09,45096,2021,9,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M08,34955,2021,8,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M07,20805,2021,7,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M06,6101,2021,6,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M05,,2021,5,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M04,,2021,4,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M03,,2021,3,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M02,,2021,2,43038,Cambrils
43038 Cambrils,Pernoctaciones,Residentes en el Extranjero,2021M01,,2021,1,43038,Cambrils
43148 Tarragona,Viajero,Residentes en España,2025M12,8710,2025,12,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M11,11458,2025,11,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M10,11732,2025,10,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M09,11964,2025,9,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M08,13301,2025,8,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M07,13092,2025,7,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M06,17168,2025,6,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M05,9874,2025,5,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M04,9617,2025,4,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M03,11748,2025,3,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M02,10559,2025,2,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2025M01,8436,2025,1,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M12,10682,2024,12,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M11,7328,2024,11,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M10,9062,2024,10,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M09,10038,2024,9,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M08,11302,2024,8,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M07,10155,2024,7,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M06,11041,2024,6,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M05,8190,2024,5,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M04,7282,2024,4,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M03,8993,2024,3,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M02,8758,2024,2,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2024M01,5500,2024,1,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M12,9448,2023,12,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M11,8873,2023,11,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M10,10628,2023,10,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M09,10869,2023,9,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M08,13077,2023,8,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M07,13901,2023,7,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M06,13887,2023,6,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M05,11344,2023,5,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M04,10774,2023,4,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M03,9699,2023,3,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M02,9296,2023,2,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2023M01,7825,2023,1,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M12,9734,2022,12,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M11,8800,2022,11,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M10,10631,2022,10,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M09,10934,2022,9,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M08,14791,2022,8,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M07,15282,2022,7,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M06,12378,2022,6,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M05,11454,2022,5,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M04,12570,2022,4,43148,Tarragona
43148 Tarragona,Viajero,Residentes en España,2022M03,9371,2022,3,43148,Tarragona
