apartment_id,grupo_valoracion
21061194,Excelentes (9-10)
21066135,Suficientes (5-7)
21085815,Notables (7-9)
21093453,Notables (7-9)
21101813,Insuficiente Bajo (0-3)
21105586,Excelentes (9-10)
21106357,Excelentes (9-10)
21116632,Excelentes (9-10)
21116753,Notables (7-9)
21116827,Excelentes (9-10)
21131723,Insuficiente Bajo (0-3)
21136088,Insuficiente Bajo (0-3)
21136809,Insuficiente Bajo (0-3)
21147415,Insuficiente Bajo (0-3)
21155756,Excelentes (9-10)
21160115,Excelentes (9-10)
21166264,Excelentes (9-10)
21170845,Excelentes (9-10)
21171886,Notables (7-9)
21173417,Insuficiente Bajo (0-3)
21180608,Excelentes (9-10)
21182584,Excelentes (9-10)
21184348,Excelentes (9-10)
21186229,Insuficiente Bajo (0-3)
21188507,Excelentes (9-10)
21196738,Excelentes (9-10)
21202564,Excelentes (9-10)
21213060,Excelentes (9-10)
21217324,Excelentes (9-10)
21222238,Notables (7-9)
21224386,Excelentes (9-10)
21224461,Notables (7-9)
21230945,Excelentes (9-10)
21235199,Excelentes (9-10)
21237677,Excelentes (9-10)
21242305,Notables (7-9)
21245032,Excelentes (9-10)
21264151,Excelentes (9-10)
21270004,Notables (7-9)
21271313,Suficientes (5-7)
21275008,Insuficiente Bajo (0-3)
21276202,Excelentes (9-10)
21278685,Insuficiente Bajo (0-3)
21279225,Excelentes (9-10)
21285104,Excelentes (9-10)
21286614,Insuficiente Bajo (0-3)
21289788,Excelentes (9-10)
21290246,Insuficiente Bajo (0-3)
21290904,Excelentes (9-10)
21291212,Excelentes (9-10)
21292519,Excelentes (9-10)
21296007,Notables (7-9)
21303822,Excelentes (9-10)
21305453,Excelentes (9-10)
21307507,Excelentes (9-10)
21308967,Excelentes (9-10)
21310171,Notables (7-9)
21316448,Excelentes (9-10)
21318318,Excelentes (9-10)
21324655,Notables (7-9)
21331048,Excelentes (9-10)
21333197,Excelentes (9-10)
21360142,Excelentes (9-10)
21361186,Notables (7-9)
21362670,Excelentes (9-10)
21364095,Insuficiente Bajo (0-3)
21367551,Excelentes (9-10)
21372594,Excelentes (9-10)
21377448,Notables (7-9)
21378611,Notables (7-9)
21384524,Notables (7-9)
21389251,Excelentes (9-10)
21389619,Notables (7-9)
21401356,Excelentes (9-10)
21402384,Excelentes (9-10)
21408141,Excelentes (9-10)
21408803,Excelentes (9-10)
21411086,Insuficiente Bajo (0-3)
21416131,Excelentes (9-10)
21417708,Excelentes (9-10)
21418557,Insuficiente Bajo (0-3)
21418722,Insuficiente Bajo (0-3)
21421851,Excelentes (9-10)
21421927,Insuficiente Bajo (0-3)
21423373,Notables (7-9)
21424975,Insuficiente Bajo (0-3)
21426603,Excelentes (9-10)
21434265,Insuficiente Bajo (0-3)
21435266,Excelentes (9-10)
21435274,Insuficiente Bajo (0-3)
21438835,Excelentes (9-10)
21444447,Excelentes (9-10)
21446635,Excelentes (9-10)
21454477,Excelentes (9-10)
21455792,Notables (7-9)
21456587,Excelentes (9-10)
21460032,Excelentes (9-10)
21463214,Excelentes (9-10)
21464484,Excelentes (9-10)
21464596,Insuficiente Bajo (0-3)
21464612,Notables (7-9)
21471897,Excelentes (9-10)
21475610,Insuficiente Bajo (0-3)
21480031,Notables (7-9)
21480621,Excelentes (9-10)
21480766,Notables (7-9)
21495664,Excelentes (9-10)
21498383,Excelentes (9-10)
21500478,Suficientes (5-7)
21500479,Insuficiente Bajo (0-3)
21500623,Excelentes (9-10)
21507647,Notables (7-9)
21508343,Notables (7-9)
21509589,Insuficiente Bajo (0-3)
21511828,Notables (7-9)
21513219,Insuficiente Bajo (0-3)
21513959,Excelentes (9-10)
21514588,Excelentes (9-10)
21520732,Excelentes (9-10)
21521482,Excelentes (9-10)
21524302,Insuficiente Bajo (0-3)
21524451,Excelentes (9-10)
21525705,Notables (7-9)
21525881,Notables (7-9)
21534309,Excelentes (9-10)
21541899,Excelentes (9-10)
21545002,Insuficiente Bajo (0-3)
21546433,Excelentes (9-10)
21547332,Insuficiente Bajo (0-3)
21556933,Excelentes (9-10)
21558458,Notables (7-9)
21559415,Notables (7-9)
21559419,Excelentes (9-10)
21559420,Notables (7-9)
21560717,Excelentes (9-10)
21562113,Excelentes (9-10)
21571348,Excelentes (9-10)
21575783,Notables (7-9)
21577703,Insuficiente Bajo (0-3)
21577762,Excelentes (9-10)
21578957,Excelentes (9-10)
21584192,Excelentes (9-10)
21589602,Excelentes (9-10)
21590316,Excelentes (9-10)
21591333,Excelentes (9-10)
21593162,Excelentes (9-10)
21601117,Excelentes (9-10)
21602158,Notables (7-9)
21607772,Excelentes (9-10)
21615919,Excelentes (9-10)
21616423,Notables (7-9)
21616806,Insuficiente Bajo (0-3)
21620572,Suficientes (5-7)
21620583,Excelentes (9-10)
21620967,Insuficiente Bajo (0-3)
21623343,Excelentes (9-10)
21628731,Notables (7-9)
21629149,Excelentes (9-10)
21642594,Excelentes (9-10)
21648467,Suficientes (5-7)
21652845,Excelentes (9-10)
21661410,Excelentes (9-10)
21662624,Insuficiente Bajo (0-3)
21664647,Excelentes (9-10)
21664984,Excelentes (9-10)
21689261,Excelentes (9-10)
21690567,Excelentes (9-10)
21693248,Excelentes (9-10)
21696986,Insuficiente Bajo (0-3)
21705498,Excelentes (9-10)
21705500,Notables (7-9)
21707347,Insuficiente Bajo (0-3)
21710222,Excelentes (9-10)
21720289,Excelentes (9-10)
21721053,Notables (7-9)
21721103,Notables (7-9)
21721199,Notables (7-9)
21721286,Excelentes (9-10)
21721290,Notables (7-9)
21721586,Excelentes (9-10)
21721664,Notables (7-9)
21721983,Notables (7-9)
21721984,Excelentes (9-10)
21722004,Excelentes (9-10)
21722008,Notables (7-9)
21722158,Notables (7-9)
21724960,Insuficiente Bajo (0-3)
21725509,Notables (7-9)
21738982,Notables (7-9)
21743799,Insuficiente Bajo (0-3)
21747106,Excelentes (9-10)
21747138,Excelentes (9-10)
21749180,Notables (7-9)
21756845,Excelentes (9-10)
21760361,Excelentes (9-10)
21761186,Excelentes (9-10)
21766893,Insuficiente Bajo (0-3)
21767505,Insuficiente Bajo (0-3)
21774920,Insuficiente Bajo (0-3)
21779292,Excelentes (9-10)
21782724,Excelentes (9-10)
21802069,Excelentes (9-10)
21805707,Suficientes (5-7)
21806017,Insuficiente Bajo (0-3)
21821450,Excelentes (9-10)
21821492,Insuficiente Bajo (0-3)
21825936,Insuficiente Bajo (0-3)
21844137,Insuficiente Bajo (0-3)
21859072,Excelentes (9-10)
21859174,Excelentes (9-10)
21859247,Excelentes (9-10)
21859435,Excelentes (9-10)
21861934,Notables (7-9)
21862484,Excelentes (9-10)
21874308,Insuficiente Bajo (0-3)
21874649,Notables (7-9)
21874792,Insuficiente Bajo (0-3)
21875158,Excelentes (9-10)
21877211,Excelentes (9-10)
21877634,Insuficiente Bajo (0-3)
21877838,Excelentes (9-10)
21878248,Notables (7-9)
21888979,Notables (7-9)
21889721,Excelentes (9-10)
21891523,Excelentes (9-10)
21896909,Notables (7-9)
21903161,Excelentes (9-10)
21905007,Notables (7-9)
21907198,Notables (7-9)
21907501,Excelentes (9-10)
21907557,Notables (7-9)
21907595,Notables (7-9)
21908292,Notables (7-9)
21909420,Notables (7-9)
21909912,Insuficiente Bajo (0-3)
21909934,Insuficiente Bajo (0-3)
21910160,Notables (7-9)
21910560,Insuficiente Bajo (0-3)
21910820,Insuficiente Bajo (0-3)
21910927,Insuficiente Bajo (0-3)
21911297,Insuficiente Bajo (0-3)
21911523,Insuficiente Bajo (0-3)
21913751,Excelentes (9-10)
21916433,Excelentes (9-10)
21923123,Insuficiente Bajo (0-3)
21923527,Excelentes (9-10)
21925631,Excelentes (9-10)
21925668,Excelentes (9-10)
21932111,Insuficiente Bajo (0-3)
21932200,Notables (7-9)
21934369,Notables (7-9)
21943792,Notables (7-9)
21944253,Notables (7-9)
21944475,Insuficiente Alto (3-5)
21945665,Insuficiente Bajo (0-3)
21946944,Excelentes (9-10)
21952755,Excelentes (9-10)
21953409,Excelentes (9-10)
21954705,Excelentes (9-10)
21955288,Excelentes (9-10)
21956452,Insuficiente Bajo (0-3)
21959316,Excelentes (9-10)
21970570,Notables (7-9)
21971229,Notables (7-9)
21972518,Excelentes (9-10)
21976600,Excelentes (9-10)
21976850,Excelentes (9-10)
21980686,Notables (7-9)
21981566,Excelentes (9-10)
21986776,Insuficiente Bajo (0-3)
21987478,Notables (7-9)
21988045,Insuficiente Bajo (0-3)
21988327,Insuficiente Bajo (0-3)
21991740,Excelentes (9-10)
22013885,Excelentes (9-10)
22022914,Excelentes (9-10)
22023200,Notables (7-9)
22023896,Insuficiente Bajo (0-3)
22024396,Insuficiente Bajo (0-3)
22026057,Excelentes (9-10)
22026060,Insuficiente Bajo (0-3)
22028868,Insuficiente Bajo (0-3)
22030643,Excelentes (9-10)
22033482,Excelentes (9-10)
22042300,Excelentes (9-10)
22048206,Excelentes (9-10)
22060178,Notables (7-9)
22070432,Notables (7-9)
22071847,Excelentes (9-10)
22075521,Insuficiente Bajo (0-3)
22077629,Insuficiente Bajo (0-3)
22080641,Notables (7-9)
22084886,Excelentes (9-10)
22084898,Insuficiente Bajo (0-3)
22086690,Excelentes (9-10)
22092887,Excelentes (9-10)
22096885,Insuficiente Bajo (0-3)
22098008,Insuficiente Bajo (0-3)
22098012,Notables (7-9)
22098365,Notables (7-9)
22100058,Excelentes (9-10)
22105467,Excelentes (9-10)
22120130,Excelentes (9-10)
22120243,Notables (7-9)
22129737,Insuficiente Bajo (0-3)
22136657,Excelentes (9-10)
22141782,Excelentes (9-10)
22142245,Excelentes (9-10)
22142518,Excelentes (9-10)
22144530,Insuficiente Bajo (0-3)
22146196,Notables (7-9)
22154114,Excelentes (9-10)
22154964,Excelentes (9-10)
22157520,Excelentes (9-10)
22158819,Excelentes (9-10)
22161137,Excelentes (9-10)
22168696,Insuficiente Bajo (0-3)
22172236,Excelentes (9-10)
22173521,Notables (7-9)
22177196,Notables (7-9)
22183318,Insuficiente Bajo (0-3)
22183750,Notables (7-9)
22184461,Excelentes (9-10)
22185535,Excelentes (9-10)
22186227,Excelentes (9-10)
22187984,Excelentes (9-10)
22188551,Insuficiente Bajo (0-3)
22198312,Notables (7-9)
22198896,Excelentes (9-10)
22203198,Excelentes (9-10)
22217299,Notables (7-9)
22218313,Excelentes (9-10)
22218688,Excelentes (9-10)
22219092,Insuficiente Bajo (0-3)
22219166,Notables (7-9)
22219755,Insuficiente Bajo (0-3)
22222602,Insuficiente Bajo (0-3)
22222938,Insuficiente Bajo (0-3)
22224228,Insuficiente Bajo (0-3)
22235983,Insuficiente Bajo (0-3)
22236049,Notables (7-9)
22236248,Insuficiente Bajo (0-3)
22237872,Insuficiente Bajo (0-3)
22238321,Insuficiente Bajo (0-3)
22239271,Notables (7-9)
22245413,Excelentes (9-10)
22256414,Excelentes (9-10)
22257331,Insuficiente Bajo (0-3)
22270551,Insuficiente Bajo (0-3)
22274891,Excelentes (9-10)
22275920,Excelentes (9-10)
22276964,Excelentes (9-10)
22286424,Excelentes (9-10)
22291462,Insuficiente Bajo (0-3)
22306107,Excelentes (9-10)
22312525,Notables (7-9)
22313086,Suficientes (5-7)
22314450,Insuficiente Bajo (0-3)
22314452,Insuficiente Bajo (0-3)
22317034,Insuficiente Bajo (0-3)
22331752,Notables (7-9)
22336078,Insuficiente Bajo (0-3)
22336334,Notables (7-9)
22337052,Excelentes (9-10)
22342492,Excelentes (9-10)
22350554,Excelentes (9-10)
22352817,Excelentes (9-10)
22353005,Excelentes (9-10)
22354625,Excelentes (9-10)
22359078,Excelentes (9-10)
22362623,Excelentes (9-10)
22362844,Excelentes (9-10)
22364188,Excelentes (9-10)
22365649,Excelentes (9-10)
22366327,Excelentes (9-10)
22369637,Notables (7-9)
22370371,Notables (7-9)
22372290,Excelentes (9-10)
22375564,Insuficiente Bajo (0-3)
22382055,Excelentes (9-10)
22382752,Notables (7-9)
22387097,Excelentes (9-10)
22387801,Notables (7-9)
22394671,Insuficiente Bajo (0-3)
22396359,Excelentes (9-10)
22399875,Excelentes (9-10)
22401318,Excelentes (9-10)
22407628,Excelentes (9-10)
22408538,Notables (7-9)
22409298,Excelentes (9-10)
22409839,Excelentes (9-10)
22419289,Excelentes (9-10)
22419551,Excelentes (9-10)
22430115,Excelentes (9-10)
22434744,Excelentes (9-10)
22445564,Insuficiente Bajo (0-3)
22445819,Excelentes (9-10)
22452145,Notables (7-9)
22453174,Excelentes (9-10)
22453177,Excelentes (9-10)
22454692,Excelentes (9-10)
22457675,Notables (7-9)
22460768,Insuficiente Bajo (0-3)
22461895,Excelentes (9-10)
22462075,Notables (7-9)
22477282,Notables (7-9)
22479174,Excelentes (9-10)
22484107,Insuficiente Bajo (0-3)
22488394,Insuficiente Bajo (0-3)
22489683,Excelentes (9-10)
22490143,Excelentes (9-10)
22495558,Notables (7-9)
22512692,Excelentes (9-10)
22519038,Notables (7-9)
22522166,Excelentes (9-10)
22522305,Excelentes (9-10)
22527050,Excelentes (9-10)
22531387,Excelentes (9-10)
22539956,Excelentes (9-10)
22540705,Notables (7-9)
22542701,Excelentes (9-10)
22543106,Excelentes (9-10)
22543442,Excelentes (9-10)
22544098,Excelentes (9-10)
22546370,Insuficiente Bajo (0-3)
22546373,Insuficiente Bajo (0-3)
22546378,Insuficiente Bajo (0-3)
22546401,Insuficiente Bajo (0-3)
22546403,Insuficiente Bajo (0-3)
22546452,Excelentes (9-10)
22549513,Excelentes (9-10)
22550210,Excelentes (9-10)
22558222,Excelentes (9-10)
22571420,Excelentes (9-10)
22579132,Excelentes (9-10)
22579829,Notables (7-9)
22580159,Insuficiente Bajo (0-3)
22582126,Insuficiente Bajo (0-3)
22592235,Excelentes (9-10)
22606444,Insuficiente Bajo (0-3)
22614127,Notables (7-9)
22614178,Excelentes (9-10)
22618618,Insuficiente Bajo (0-3)
22618626,Notables (7-9)
22618632,Insuficiente Bajo (0-3)
22619253,Insuficiente Bajo (0-3)
22619274,Suficientes (5-7)
22619295,Insuficiente Bajo (0-3)
22619320,Notables (7-9)
22622715,Excelentes (9-10)
22622729,Excelentes (9-10)
22623626,Insuficiente Bajo (0-3)
22624722,Insuficiente Bajo (0-3)
22626206,Excelentes (9-10)
22626728,Excelentes (9-10)
22627250,Excelentes (9-10)
22629034,Insuficiente Bajo (0-3)
22633738,Excelentes (9-10)
22633999,Insuficiente Bajo (0-3)
22634014,Insuficiente Bajo (0-3)
22634031,Insuficiente Bajo (0-3)
22634035,Insuficiente Bajo (0-3)
22634037,Insuficiente Bajo (0-3)
22634932,Insuficiente Bajo (0-3)
22634951,Insuficiente Bajo (0-3)
22634974,Insuficiente Bajo (0-3)
22644507,Insuficiente Bajo (0-3)
22648731,Insuficiente Bajo (0-3)
22648746,Insuficiente Bajo (0-3)
22649058,Excelentes (9-10)
22649162,Excelentes (9-10)
22649879,Insuficiente Bajo (0-3)
22657986,Excelentes (9-10)
22662207,Notables (7-9)
22664991,Suficientes (5-7)
22667915,Excelentes (9-10)
22669126,Excelentes (9-10)
22670010,Insuficiente Bajo (0-3)
22670013,Suficientes (5-7)
22670027,Insuficiente Bajo (0-3)
22670604,Notables (7-9)
22679364,Excelentes (9-10)
22680509,Excelentes (9-10)
22680591,Notables (7-9)
22682305,Excelentes (9-10)
22683579,Excelentes (9-10)
22684063,Excelentes (9-10)
22695416,Notables (7-9)
22697049,Excelentes (9-10)
22698667,Insuficiente Bajo (0-3)
22699276,Insuficiente Bajo (0-3)
22700207,Excelentes (9-10)
22700803,Insuficiente Bajo (0-3)
22701798,Insuficiente Bajo (0-3)
22710054,Insuficiente Bajo (0-3)
22712557,Insuficiente Bajo (0-3)
22723845,Excelentes (9-10)
22726805,Excelentes (9-10)
22729353,Excelentes (9-10)
22737036,Excelentes (9-10)
22737815,Excelentes (9-10)
22738638,Excelentes (9-10)
22739042,Notables (7-9)
22748653,Excelentes (9-10)
22757562,Insuficiente Bajo (0-3)
22760147,Excelentes (9-10)
22761630,Insuficiente Bajo (0-3)
22762980,Notables (7-9)
22764358,Excelentes (9-10)
22765282,Insuficiente Bajo (0-3)
22768381,Insuficiente Bajo (0-3)
22775136,Notables (7-9)
22778959,Notables (7-9)
22779020,Excelentes (9-10)
22781711,Insuficiente Bajo (0-3)
22783470,Insuficiente Bajo (0-3)
22785047,Insuficiente Bajo (0-3)
22786126,Notables (7-9)
22787596,Notables (7-9)
22788649,Excelentes (9-10)
22789283,Excelentes (9-10)
22799293,Excelentes (9-10)
22799923,Notables (7-9)
22801194,Excelentes (9-10)
22802649,Excelentes (9-10)
22807948,Insuficiente Bajo (0-3)
22812609,Notables (7-9)
22822141,Insuficiente Bajo (0-3)
22827153,Insuficiente Bajo (0-3)
22827732,Excelentes (9-10)
22829130,Excelentes (9-10)
22830902,Excelentes (9-10)
22848531,Excelentes (9-10)
22854537,Excelentes (9-10)
22857304,Excelentes (9-10)
22864423,Excelentes (9-10)
22864811,Excelentes (9-10)
22872147,Excelentes (9-10)
22873528,Insuficiente Bajo (0-3)
22873587,Insuficiente Bajo (0-3)
22873595,Insuficiente Bajo (0-3)
22878458,Excelentes (9-10)
22886755,Excelentes (9-10)
22897482,Insuficiente Bajo (0-3)
22900573,Excelentes (9-10)
22902249,Excelentes (9-10)
22911071,Excelentes (9-10)
22914246,Excelentes (9-10)
22915052,Suficientes (5-7)
22915537,Excelentes (9-10)
22920717,Insuficiente Bajo (0-3)
22921689,Insuficiente Bajo (0-3)
22931059,Insuficiente Bajo (0-3)
22931645,Notables (7-9)
22932172,Notables (7-9)
22933046,Notables (7-9)
22939511,Insuficiente Bajo (0-3)
22948263,Insuficiente Bajo (0-3)
22948573,Excelentes (9-10)
22950068,Insuficiente Bajo (0-3)
22951776,Excelentes (9-10)
22953251,Notables (7-9)
22954584,Excelentes (9-10)
22954800,Insuficiente Bajo (0-3)
22965293,Excelentes (9-10)
22967261,Excelentes (9-10)
22967713,Insuficiente Bajo (0-3)
22978274,Notables (7-9)
22979863,Excelentes (9-10)
22983231,Excelentes (9-10)
22985103,Excelentes (9-10)
22994034,Notables (7-9)
22995415,Insuficiente Bajo (0-3)
23001940,Excelentes (9-10)
23002193,Notables (7-9)
23010531,Notables (7-9)
23012663,Excelentes (9-10)
23032629,Notables (7-9)
23040910,Excelentes (9-10)
23050389,Notables (7-9)
23050623,Notables (7-9)
23051681,Insuficiente Bajo (0-3)
23052642,Insuficiente Bajo (0-3)
23056005,Excelentes (9-10)
23057226,Insuficiente Bajo (0-3)
23066116,Insuficiente Bajo (0-3)
23066523,Notables (7-9)
23066673,Notables (7-9)
23067514,Excelentes (9-10)
23068260,Excelentes (9-10)
23073900,Insuficiente Bajo (0-3)
23083562,Insuficiente Bajo (0-3)
23084860,Notables (7-9)
23089425,Excelentes (9-10)
23090289,Excelentes (9-10)
23100585,Excelentes (9-10)
23103472,Excelentes (9-10)
23104156,Excelentes (9-10)
23118272,Excelentes (9-10)
23120705,Excelentes (9-10)
23124779,Insuficiente Bajo (0-3)
23133166,Excelentes (9-10)
23134823,Excelentes (9-10)
23136321,Notables (7-9)
23138068,Notables (7-9)
23147911,Excelentes (9-10)
23152577,Insuficiente Bajo (0-3)
23152631,Insuficiente Bajo (0-3)
23153560,Suficientes (5-7)
23155069,Insuficiente Bajo (0-3)
23156772,Insuficiente Bajo (0-3)
23162172,Excelentes (9-10)
23166282,Excelentes (9-10)
23166800,Excelentes (9-10)
23167066,Excelentes (9-10)
23168275,Excelentes (9-10)
23173283,Insuficiente Alto (3-5)
23174476,Insuficiente Bajo (0-3)
23174493,Insuficiente Bajo (0-3)
23174510,Insuficiente Bajo (0-3)
23175496,Excelentes (9-10)
23175766,Notables (7-9)
23176372,Insuficiente Bajo (0-3)
23178832,Insuficiente Bajo (0-3)
23186206,Excelentes (9-10)
23187264,Excelentes (9-10)
23189824,Insuficiente Bajo (0-3)
23193027,Notables (7-9)
23193038,Excelentes (9-10)
23194959,Excelentes (9-10)
23195617,Excelentes (9-10)
23195625,Notables (7-9)
23197632,Insuficiente Bajo (0-3)
23198901,Excelentes (9-10)
23200638,Insuficiente Bajo (0-3)
23201414,Excelentes (9-10)
23202290,Insuficiente Bajo (0-3)
23211612,Notables (7-9)
23211615,Notables (7-9)
23211640,Notables (7-9)
23211678,Notables (7-9)
23211744,Notables (7-9)
23212743,Insuficiente Bajo (0-3)
23217328,Excelentes (9-10)
23219771,Notables (7-9)
23224492,Excelentes (9-10)
23225318,Insuficiente Bajo (0-3)
23225408,Excelentes (9-10)
23225824,Excelentes (9-10)
23228374,Insuficiente Bajo (0-3)
23242110,Notables (7-9)
23243846,Excelentes (9-10)
23245177,Excelentes (9-10)
23246432,Excelentes (9-10)
23247040,Insuficiente Bajo (0-3)
23247368,Insuficiente Bajo (0-3)
23248190,Insuficiente Alto (3-5)
23249141,Insuficiente Bajo (0-3)
23253779,Excelentes (9-10)
23256148,Excelentes (9-10)
23256821,Excelentes (9-10)
23261091,Insuficiente Bajo (0-3)
23261344,Insuficiente Bajo (0-3)
23269964,Excelentes (9-10)
23270821,Insuficiente Bajo (0-3)
23271395,Excelentes (9-10)
23271510,Insuficiente Bajo (0-3)
23272286,Excelentes (9-10)
23272396,Excelentes (9-10)
23272446,Insuficiente Bajo (0-3)
23273773,Notables (7-9)
23273927,Excelentes (9-10)
23280535,Excelentes (9-10)
23281523,Excelentes (9-10)
23282173,Excelentes (9-10)
23282254,Excelentes (9-10)
23282272,Insuficiente Bajo (0-3)
23282282,Excelentes (9-10)
23284722,Insuficiente Bajo (0-3)
23285223,Excelentes (9-10)
23291113,Excelentes (9-10)
23292198,Notables (7-9)
23300958,Insuficiente Bajo (0-3)
23315401,Insuficiente Bajo (0-3)
23315411,Notables (7-9)
23320935,Insuficiente Bajo (0-3)
23321702,Excelentes (9-10)
23322353,Notables (7-9)
23322783,Excelentes (9-10)
23322844,Excelentes (9-10)
23330596,Insuficiente Bajo (0-3)
23330644,Insuficiente Bajo (0-3)
23330718,Insuficiente Bajo (0-3)
23330747,Insuficiente Bajo (0-3)
23331113,Insuficiente Bajo (0-3)
23333582,Excelentes (9-10)
23337902,Excelentes (9-10)
23351415,Excelentes (9-10)
23357217,Insuficiente Bajo (0-3)
23364851,Excelentes (9-10)
23375485,Excelentes (9-10)
23383411,Insuficiente Bajo (0-3)
23383791,Notables (7-9)
23384782,Excelentes (9-10)
23384962,Suficientes (5-7)
23384964,Excelentes (9-10)
23386015,Insuficiente Bajo (0-3)
23390169,Excelentes (9-10)
23393491,Insuficiente Alto (3-5)
23396271,Excelentes (9-10)
23398301,Excelentes (9-10)
23408262,Excelentes (9-10)
23408456,Insuficiente Bajo (0-3)
23409834,Notables (7-9)
23414182,Insuficiente Bajo (0-3)
23418298,Excelentes (9-10)
23428341,Insuficiente Bajo (0-3)
23430077,Excelentes (9-10)
23430471,Excelentes (9-10)
23430485,Excelentes (9-10)
23430836,Excelentes (9-10)
23430919,Excelentes (9-10)
23431180,Notables (7-9)
