Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M11;21.391
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M10;29.472
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M09;36.278
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M08;33.310
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M07;33.804
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M06;24.556
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M05;26.731
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M04;25.652
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M03;20.959
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M02;19.327
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M01;13.399
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M12;8.122
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M11;13.075
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M10;18.649
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M09;27.738
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M08;28.562
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M07;22.817
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M06;24.288
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M05;21.891
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M04;22.643
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M03;19.148
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M02;14.087
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2014M01;8.030
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M12;11.502
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M11;12.137
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M10;20.239
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M09;20.965
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M08;27.658
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M07;20.391
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M06;26.087
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M05;15.407
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M04;12.649
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M03;22.049
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M02;8.869
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2013M01;8.474
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M12;3.188
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M11;3.898
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M10;7.510
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M09;14.315
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M08;15.935
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M07;14.394
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M06;9.478
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M05;13.682
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M04;12.599
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M03;23.574
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M02;6.987
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2012M01;7.009
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M12;3.175
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M11;6.761
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M10;9.521
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M09;12.968
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M08;15.226
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M07;20.355
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M06;10.220
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M05;10.637
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M04;12.318
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M03;8.220
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M02;6.008
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2011M01;2.303
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M12;3.123
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M11;7.742
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M10;8.341
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M09;14.258
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M08;14.851
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M07;10.291
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M06;8.731
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M05;7.143
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M04;9.340
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M03;6.747
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M02;4.360
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2010M01;2.504
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M12;2.439
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M11;5.131
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M10;6.675
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M09;10.108
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M08;12.300
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M07;8.602
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M06;7.030
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M05;6.735
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M04;12.743
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M03;14.815
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M02;12.922
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2009M01;5.788
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M12;4.302
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M11;6.560
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M10;13.971
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M09;17.611
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M08;16.276
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M07;20.960
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M06;8.575
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M05;11.515
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M04;22.934
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M03;16.805
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M02;11.662
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2008M01;7.772
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M12;3.570
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M11;15.604
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M10;8.728
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M09;15.110
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M08;14.707
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M07;11.713
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M06;10.476
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M05;8.627
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M04;12.537
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M03;8.949
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M02;11.755
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2007M01;6.580
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M12;2.927
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M11;7.840
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M10;14.256
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M09;15.477
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M08;17.163
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M07;16.668
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M06;15.424
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M05;14.945
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M04;13.765
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M03;14.470
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M02;12.040
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2006M01;8.117
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M12;3.628
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M11;10.362
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M10;11.305
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M09;11.358
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M08;14.032
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M07;12.401
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M06;13.822
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M05;18.013
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M04;23.546
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M03;28.159
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M02;19.644
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2005M01;4.358
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M12;5.521
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M11;4.094
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M10;10.325
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M09;10.114
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M08;18.377
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M07;13.156
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M06;8.528
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M05;11.869
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M04;9.619
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M03;11.719
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M02;5.875
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2004M01;4.545
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M12;4.429
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M11;8.612
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M10;7.938
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M09;10.494
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M08;20.731
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M07;16.463
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M06;11.155
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M05;8.140
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M04;11.512
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M03;8.482
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M02;6.227
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2003M01;3.128
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M12;4.537
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M11;7.177
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M10;9.973
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M09;15.629
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M08;14.980
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M07;12.011
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M06;12.616
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M05;13.966
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M04;14.777
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M03;17.640
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M02;16.548
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2002M01;3.450
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M12;3.777
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M11;9.507
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M10;14.429
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M09;14.103
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M08;17.518
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M07;15.218
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M06;13.157
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M05;13.239
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M04;24.822
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M03;24.359
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M02;14.599
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2001M01;2.527
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2000M12;3.691
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2000M11;5.415
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2000M10;11.361
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2000M09;12.147
