apartment_id,city,room_type,price_€,availability_30,availability_60,availability_90,availability_365,has_availability_numeric,occupancy_30,occupancy_rate_30,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,rating_above_80
15458594,barcelona,Private room,250.0,9,39,69,69,,21,70.0,94.0,9.0,10.0,10.0,10.0,9.0,True
2171702,barcelona,Entire home/apt,1050.0,8,20,35,121,,22,73.33,83.0,9.0,9.0,9.0,8.0,9.0,True
10672160,barcelona,Entire home/apt,1020.0,1,2,18,293,,29,96.67,84.0,9.0,9.0,9.0,10.0,9.0,True
17186654,barcelona,Private room,300.0,19,49,79,354,,11,36.67,93.0,9.0,9.0,10.0,9.0,9.0,True
19547774,barcelona,Private room,1000.0,12,27,57,147,,18,60.0,,,,,,,
4970465,barcelona,Entire home/apt,650.0,1,7,37,301,,29,96.67,,,,,,,
9755908,barcelona,Private room,600.0,0,0,0,0,,30,100.0,,,,,,,
19550113,barcelona,Entire home/apt,1990.0,0,16,46,136,,30,100.0,,,,,,,
19565272,barcelona,Private room,1400.0,2,2,2,2,,28,93.33,,,,,,,
19693832,barcelona,Private room,600.0,11,11,11,11,,19,63.33,,,,,,,
15530332,barcelona,Entire home/apt,1500.0,5,19,19,78,,25,83.33,90.0,10.0,10.0,10.0,6.0,10.0,True
8923152,barcelona,Private room,550.0,16,46,76,76,,14,46.67,93.0,10.0,10.0,10.0,10.0,9.0,True
8842446,barcelona,Entire home/apt,350.0,0,1,5,261,,30,100.0,91.0,9.0,9.0,10.0,10.0,9.0,True
9898670,barcelona,Entire home/apt,1000.0,1,1,6,252,,29,96.67,87.0,9.0,9.0,9.0,9.0,9.0,True
4399271,barcelona,Entire home/apt,2400.0,7,19,36,127,,23,76.67,95.0,10.0,9.0,10.0,10.0,10.0,True
19048974,barcelona,Private room,800.0,13,40,42,42,,17,56.67,,,,,,,
3776211,barcelona,Entire home/apt,400.0,0,0,0,0,,30,100.0,90.0,8.0,10.0,10.0,10.0,10.0,True
5854424,barcelona,Private room,570.0,21,51,81,81,,9,30.0,70.0,8.0,6.0,7.0,8.0,7.0,False
13354338,barcelona,Private room,200.0,0,0,0,0,,30,100.0,,,,,,,
13331352,barcelona,Private room,350.0,13,40,40,40,,17,56.67,91.0,9.0,9.0,10.0,10.0,10.0,True
18562759,barcelona,Private room,700.0,27,57,87,362,,3,10.0,,,,,,,
18612212,barcelona,Private room,380.0,19,49,79,79,,11,36.67,,,,,,,
3486890,barcelona,Private room,500.0,4,6,34,309,,26,86.67,84.0,10.0,9.0,8.0,9.0,10.0,True
13219895,barcelona,Private room,240.0,24,24,24,296,,6,20.0,80.0,9.0,7.0,9.0,9.0,8.0,False
12827617,barcelona,Entire home/apt,1100.0,23,23,23,23,,7,23.33,93.0,10.0,9.0,10.0,10.0,10.0,True
18885098,barcelona,Private room,500.0,5,19,49,49,,25,83.33,100.0,10.0,8.0,10.0,10.0,10.0,True
14074210,barcelona,Private room,300.0,0,19,49,49,,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
12370029,barcelona,Private room,400.0,29,59,89,364,,1,3.33,,,,,,,
12098438,barcelona,Private room,300.0,0,0,0,0,,30,100.0,,,,,,,
14487200,barcelona,Private room,500.0,21,51,79,309,,9,30.0,97.0,10.0,10.0,10.0,10.0,10.0,True
18937523,barcelona,Entire home/apt,550.0,4,14,32,122,,26,86.67,60.0,4.0,10.0,10.0,10.0,4.0,False
3306780,barcelona,Private room,350.0,1,1,3,260,,29,96.67,88.0,9.0,9.0,9.0,10.0,10.0,True
17828146,barcelona,Entire home/apt,1360.0,10,23,44,315,,20,66.67,,,,,,,
16672021,barcelona,Entire home/apt,1100.0,3,4,8,267,,27,90.0,100.0,10.0,10.0,10.0,10.0,10.0,True
6877137,barcelona,Entire home/apt,880.0,5,35,65,340,,25,83.33,100.0,10.0,10.0,10.0,10.0,10.0,True
2534835,barcelona,Entire home/apt,700.0,0,0,0,179,,30,100.0,97.0,10.0,10.0,10.0,10.0,10.0,True
18912311,barcelona,Private room,600.0,7,37,67,67,,23,76.67,,,,,,,
15636856,barcelona,Private room,290.0,19,41,71,161,,11,36.67,96.0,10.0,10.0,10.0,10.0,9.0,True
8216543,barcelona,Entire home/apt,1200.0,0,2,22,285,,30,100.0,85.0,9.0,9.0,8.0,8.0,9.0,True
1111412,barcelona,Entire home/apt,820.0,7,10,27,107,,23,76.67,89.0,9.0,9.0,9.0,9.0,9.0,True
847195,barcelona,Entire home/apt,900.0,2,14,22,297,,28,93.33,85.0,9.0,9.0,8.0,9.0,9.0,True
71603,barcelona,Entire home/apt,3900.0,28,55,85,360,,2,6.67,94.0,10.0,10.0,10.0,9.0,10.0,True
590032,barcelona,Private room,410.0,5,15,45,320,,25,83.33,87.0,9.0,9.0,9.0,9.0,10.0,True
770453,barcelona,Entire home/apt,1430.0,4,7,11,231,,26,86.67,91.0,9.0,9.0,10.0,10.0,9.0,True
999573,barcelona,Entire home/apt,660.0,2,3,3,217,,28,93.33,80.0,8.0,8.0,9.0,9.0,9.0,False
19901284,barcelona,Entire home/apt,1230.0,6,15,31,114,,24,80.0,,,,,,,
17726001,barcelona,Entire home/apt,,2,16,45,135,,28,93.33,100.0,10.0,10.0,10.0,10.0,10.0,True
4474561,barcelona,Entire home/apt,1000.0,14,39,69,344,,16,53.33,79.0,8.0,9.0,9.0,10.0,9.0,False
305213,barcelona,Entire home/apt,1050.0,14,24,51,141,,16,53.33,95.0,10.0,10.0,10.0,10.0,9.0,True
17596395,barcelona,Entire home/apt,1450.0,3,9,27,299,,27,90.0,100.0,10.0,10.0,10.0,10.0,10.0,True
18918137,barcelona,Entire home/apt,3390.0,23,35,61,324,,7,23.33,100.0,10.0,10.0,9.0,9.0,9.0,True
5689004,barcelona,Entire home/apt,600.0,7,25,48,105,,23,76.67,93.0,10.0,10.0,10.0,10.0,9.0,True
4808681,barcelona,Entire home/apt,870.0,0,0,0,0,,30,100.0,96.0,10.0,10.0,10.0,10.0,10.0,True
19800953,barcelona,Entire home/apt,2300.0,12,42,72,347,,18,60.0,,,,,,,
7944610,barcelona,Entire home/apt,3500.0,10,28,52,313,,20,66.67,86.0,9.0,9.0,9.0,9.0,10.0,True
17351876,barcelona,Entire home/apt,720.0,10,36,66,341,,20,66.67,,,,,,,
13982517,barcelona,Private room,230.0,6,18,30,296,,24,80.0,91.0,9.0,9.0,10.0,10.0,10.0,True
14115141,barcelona,Private room,600.0,1,31,61,61,,29,96.67,100.0,10.0,10.0,10.0,10.0,10.0,True
1156223,barcelona,Entire home/apt,1450.0,1,13,32,165,,29,96.67,95.0,10.0,10.0,10.0,10.0,9.0,True
3239311,barcelona,Entire home/apt,1000.0,8,34,64,339,,22,73.33,87.0,8.0,9.0,9.0,9.0,9.0,True
14402621,barcelona,Private room,850.0,2,12,35,35,,28,93.33,98.0,10.0,10.0,10.0,10.0,10.0,True
2393145,barcelona,Private room,400.0,9,14,37,312,,21,70.0,92.0,10.0,9.0,10.0,10.0,10.0,True
11563254,barcelona,Entire home/apt,600.0,4,10,25,297,,26,86.67,71.0,8.0,8.0,9.0,7.0,9.0,False
11548686,barcelona,Private room,300.0,23,48,78,109,,7,23.33,87.0,9.0,9.0,10.0,10.0,8.0,True
1206034,barcelona,Private room,600.0,0,6,29,304,,30,100.0,96.0,10.0,9.0,10.0,10.0,10.0,True
14612268,barcelona,Private room,340.0,8,38,68,68,,22,73.33,91.0,9.0,10.0,10.0,10.0,9.0,True
1193162,barcelona,Entire home/apt,800.0,1,11,35,195,,29,96.67,85.0,8.0,9.0,9.0,9.0,10.0,True
3798387,barcelona,Entire home/apt,1500.0,3,18,48,323,,27,90.0,88.0,9.0,9.0,9.0,9.0,10.0,True
10533081,barcelona,Entire home/apt,1400.0,3,3,3,109,,27,90.0,96.0,10.0,9.0,10.0,10.0,10.0,True
19332376,barcelona,Entire home/apt,1210.0,5,13,43,43,,25,83.33,80.0,8.0,8.0,8.0,8.0,10.0,False
2341293,barcelona,Entire home/apt,1350.0,0,0,0,0,,30,100.0,80.0,10.0,10.0,6.0,10.0,10.0,False
15353324,barcelona,Entire home/apt,1990.0,4,10,23,71,,26,86.67,,,,,,,
11603936,barcelona,Entire home/apt,1200.0,6,19,47,317,,24,80.0,95.0,10.0,10.0,9.0,9.0,10.0,True
5485338,barcelona,Entire home/apt,250.0,0,0,0,0,,30,100.0,91.0,10.0,9.0,10.0,10.0,10.0,True
19877856,barcelona,Private room,220.0,16,46,76,76,,14,46.67,,,,,,,
9937559,barcelona,Entire home/apt,990.0,0,1,7,170,,30,100.0,95.0,10.0,10.0,10.0,10.0,10.0,True
18998016,barcelona,Private room,590.0,5,21,21,90,,25,83.33,93.0,10.0,10.0,10.0,10.0,10.0,True
13442909,barcelona,Private room,700.0,0,11,41,131,,30,100.0,98.0,10.0,10.0,10.0,10.0,10.0,True
18622003,barcelona,Entire home/apt,850.0,3,17,43,43,,27,90.0,100.0,9.0,9.0,10.0,10.0,10.0,True
6578646,barcelona,Entire home/apt,800.0,4,4,4,4,,26,86.67,82.0,9.0,8.0,10.0,10.0,10.0,True
12761851,barcelona,Private room,500.0,0,0,0,0,,30,100.0,92.0,9.0,8.0,9.0,10.0,9.0,True
18716352,barcelona,Entire home/apt,2500.0,2,12,27,277,,28,93.33,,,,,,,
20189443,barcelona,Private room,300.0,15,45,75,75,,15,50.0,,,,,,,
18559913,barcelona,Entire home/apt,1590.0,4,18,46,314,,26,86.67,100.0,9.0,10.0,10.0,9.0,10.0,True
8299987,barcelona,Entire home/apt,1390.0,4,7,18,280,,26,86.67,94.0,10.0,9.0,10.0,10.0,10.0,True
610246,barcelona,Entire home/apt,1400.0,9,32,62,337,,21,70.0,98.0,10.0,10.0,10.0,10.0,9.0,True
7757714,barcelona,Private room,250.0,0,0,0,216,,30,100.0,60.0,9.0,5.0,8.0,10.0,9.0,False
12554244,barcelona,Private room,400.0,26,56,86,361,,4,13.33,,,,,,,
6667181,barcelona,Entire home/apt,4000.0,26,56,86,361,,4,13.33,50.0,5.0,6.0,10.0,8.0,10.0,False
