Comunidades y Ciudades Autónomas,Provincias,Periodo,Estancia media,Provincia limpia,Periodo fecha
"Navarra, Comunidad Foral de",,2024M05,1.78,Total comunidad autónoma,2024-05-01
"Navarra, Comunidad Foral de",,2024M04,1.79,Total comunidad autónoma,2024-04-01
"Navarra, Comunidad Foral de",,2024M03,1.88,Total comunidad autónoma,2024-03-01
"Navarra, Comunidad Foral de",,2024M02,1.72,Total comunidad autónoma,2024-02-01
"Navarra, Comunidad Foral de",,2024M01,1.7,Total comunidad autónoma,2024-01-01
"Navarra, Comunidad Foral de",,2023M12,1.66,Total comunidad autónoma,2023-12-01
"Navarra, Comunidad Foral de",,2023M11,2.0,Total comunidad autónoma,2023-11-01
"Navarra, Comunidad Foral de",,2023M10,1.94,Total comunidad autónoma,2023-10-01
"Navarra, Comunidad Foral de",,2023M09,1.79,Total comunidad autónoma,2023-09-01
"Navarra, Comunidad Foral de",,2023M08,1.91,Total comunidad autónoma,2023-08-01
"Navarra, Comunidad Foral de",,2023M07,1.88,Total comunidad autónoma,2023-07-01
"Navarra, Comunidad Foral de",,2023M06,1.81,Total comunidad autónoma,2023-06-01
"Navarra, Comunidad Foral de",,2023M05,1.74,Total comunidad autónoma,2023-05-01
"Navarra, Comunidad Foral de",,2023M04,1.83,Total comunidad autónoma,2023-04-01
"Navarra, Comunidad Foral de",,2023M03,1.84,Total comunidad autónoma,2023-03-01
"Navarra, Comunidad Foral de",,2023M02,1.76,Total comunidad autónoma,2023-02-01
"Navarra, Comunidad Foral de",,2023M01,1.72,Total comunidad autónoma,2023-01-01
"Navarra, Comunidad Foral de",,2022M12,1.7,Total comunidad autónoma,2022-12-01
"Navarra, Comunidad Foral de",,2022M11,1.91,Total comunidad autónoma,2022-11-01
"Navarra, Comunidad Foral de",,2022M10,1.91,Total comunidad autónoma,2022-10-01
"Navarra, Comunidad Foral de",,2022M09,1.77,Total comunidad autónoma,2022-09-01
"Navarra, Comunidad Foral de",,2022M08,1.88,Total comunidad autónoma,2022-08-01
"Navarra, Comunidad Foral de",,2022M07,1.84,Total comunidad autónoma,2022-07-01
"Navarra, Comunidad Foral de",,2022M06,1.77,Total comunidad autónoma,2022-06-01
"Navarra, Comunidad Foral de",,2022M05,1.79,Total comunidad autónoma,2022-05-01
"Navarra, Comunidad Foral de",,2022M04,1.78,Total comunidad autónoma,2022-04-01
"Navarra, Comunidad Foral de",,2022M03,1.9,Total comunidad autónoma,2022-03-01
"Navarra, Comunidad Foral de",,2022M02,1.73,Total comunidad autónoma,2022-02-01
"Navarra, Comunidad Foral de",,2022M01,1.81,Total comunidad autónoma,2022-01-01
País Vasco,,2026M03,1.93,Total comunidad autónoma,2026-03-01
País Vasco,,2026M02,1.89,Total comunidad autónoma,2026-02-01
País Vasco,,2026M01,1.92,Total comunidad autónoma,2026-01-01
País Vasco,,2025M12,1.85,Total comunidad autónoma,2025-12-01
País Vasco,,2025M11,1.94,Total comunidad autónoma,2025-11-01
País Vasco,,2025M10,1.98,Total comunidad autónoma,2025-10-01
País Vasco,,2025M09,2.07,Total comunidad autónoma,2025-09-01
País Vasco,,2025M08,2.18,Total comunidad autónoma,2025-08-01
País Vasco,,2025M07,2.11,Total comunidad autónoma,2025-07-01
País Vasco,,2025M06,2.03,Total comunidad autónoma,2025-06-01
País Vasco,,2025M05,1.97,Total comunidad autónoma,2025-05-01
País Vasco,,2025M04,1.94,Total comunidad autónoma,2025-04-01
País Vasco,,2025M03,1.94,Total comunidad autónoma,2025-03-01
País Vasco,,2025M02,1.84,Total comunidad autónoma,2025-02-01
País Vasco,,2025M01,1.88,Total comunidad autónoma,2025-01-01
País Vasco,,2024M12,1.88,Total comunidad autónoma,2024-12-01
País Vasco,,2024M11,1.91,Total comunidad autónoma,2024-11-01
País Vasco,,2024M10,1.96,Total comunidad autónoma,2024-10-01
País Vasco,,2024M09,1.99,Total comunidad autónoma,2024-09-01
País Vasco,,2024M08,2.11,Total comunidad autónoma,2024-08-01
País Vasco,,2024M07,2.1,Total comunidad autónoma,2024-07-01
País Vasco,,2024M06,1.98,Total comunidad autónoma,2024-06-01
País Vasco,,2024M05,1.91,Total comunidad autónoma,2024-05-01
País Vasco,,2024M04,1.86,Total comunidad autónoma,2024-04-01
País Vasco,,2024M03,1.9,Total comunidad autónoma,2024-03-01
País Vasco,,2024M02,1.83,Total comunidad autónoma,2024-02-01
País Vasco,,2024M01,1.83,Total comunidad autónoma,2024-01-01
País Vasco,,2023M12,1.84,Total comunidad autónoma,2023-12-01
País Vasco,,2023M11,1.88,Total comunidad autónoma,2023-11-01
País Vasco,,2023M10,1.97,Total comunidad autónoma,2023-10-01
País Vasco,,2023M09,2.01,Total comunidad autónoma,2023-09-01
País Vasco,,2023M08,2.17,Total comunidad autónoma,2023-08-01
País Vasco,,2023M07,2.07,Total comunidad autónoma,2023-07-01
País Vasco,,2023M06,1.97,Total comunidad autónoma,2023-06-01
País Vasco,,2023M05,1.93,Total comunidad autónoma,2023-05-01
País Vasco,,2023M04,1.91,Total comunidad autónoma,2023-04-01
País Vasco,,2023M03,1.83,Total comunidad autónoma,2023-03-01
País Vasco,,2023M02,1.85,Total comunidad autónoma,2023-02-01
País Vasco,,2023M01,1.81,Total comunidad autónoma,2023-01-01
País Vasco,,2022M12,1.87,Total comunidad autónoma,2022-12-01
País Vasco,,2022M11,1.88,Total comunidad autónoma,2022-11-01
País Vasco,,2022M10,1.96,Total comunidad autónoma,2022-10-01
País Vasco,,2022M09,1.97,Total comunidad autónoma,2022-09-01
País Vasco,,2022M08,2.13,Total comunidad autónoma,2022-08-01
País Vasco,,2022M07,2.04,Total comunidad autónoma,2022-07-01
País Vasco,,2022M06,1.98,Total comunidad autónoma,2022-06-01
País Vasco,,2022M05,1.88,Total comunidad autónoma,2022-05-01
País Vasco,,2022M04,1.88,Total comunidad autónoma,2022-04-01
País Vasco,,2022M03,1.87,Total comunidad autónoma,2022-03-01
País Vasco,,2022M02,1.76,Total comunidad autónoma,2022-02-01
País Vasco,,2022M01,1.73,Total comunidad autónoma,2022-01-01
País Vasco,Araba/Álava,2026M03,2.32,Araba/Álava,2026-03-01
País Vasco,Araba/Álava,2026M02,2.25,Araba/Álava,2026-02-01
País Vasco,Araba/Álava,2026M01,2.26,Araba/Álava,2026-01-01
País Vasco,Araba/Álava,2025M12,2.09,Araba/Álava,2025-12-01
País Vasco,Araba/Álava,2025M11,2.23,Araba/Álava,2025-11-01
País Vasco,Araba/Álava,2025M10,2.16,Araba/Álava,2025-10-01
País Vasco,Araba/Álava,2025M09,2.2,Araba/Álava,2025-09-01
País Vasco,Araba/Álava,2025M08,2.1,Araba/Álava,2025-08-01
País Vasco,Araba/Álava,2025M07,2.19,Araba/Álava,2025-07-01
País Vasco,Araba/Álava,2025M06,2.13,Araba/Álava,2025-06-01
País Vasco,Araba/Álava,2025M05,2.09,Araba/Álava,2025-05-01
País Vasco,Araba/Álava,2025M04,2.1,Araba/Álava,2025-04-01
País Vasco,Araba/Álava,2025M03,2.18,Araba/Álava,2025-03-01
País Vasco,Araba/Álava,2025M02,2.11,Araba/Álava,2025-02-01
País Vasco,Araba/Álava,2025M01,2.25,Araba/Álava,2025-01-01
País Vasco,Araba/Álava,2024M12,2.15,Araba/Álava,2024-12-01
País Vasco,Araba/Álava,2024M11,2.2,Araba/Álava,2024-11-01
País Vasco,Araba/Álava,2024M10,2.08,Araba/Álava,2024-10-01
País Vasco,Araba/Álava,2024M09,2.02,Araba/Álava,2024-09-01
País Vasco,Araba/Álava,2024M08,1.99,Araba/Álava,2024-08-01
País Vasco,Araba/Álava,2024M07,2.01,Araba/Álava,2024-07-01
País Vasco,Araba/Álava,2024M06,2.02,Araba/Álava,2024-06-01
País Vasco,Araba/Álava,2024M05,1.93,Araba/Álava,2024-05-01
País Vasco,Araba/Álava,2024M04,2.01,Araba/Álava,2024-04-01
País Vasco,Araba/Álava,2024M03,2.08,Araba/Álava,2024-03-01
País Vasco,Araba/Álava,2024M02,2.2,Araba/Álava,2024-02-01
País Vasco,Araba/Álava,2024M01,2.21,Araba/Álava,2024-01-01
País Vasco,Araba/Álava,2023M12,2.07,Araba/Álava,2023-12-01
País Vasco,Araba/Álava,2023M11,2.12,Araba/Álava,2023-11-01
País Vasco,Araba/Álava,2023M10,2.11,Araba/Álava,2023-10-01
País Vasco,Araba/Álava,2023M09,2.07,Araba/Álava,2023-09-01
País Vasco,Araba/Álava,2023M08,2.04,Araba/Álava,2023-08-01
País Vasco,Araba/Álava,2023M07,1.96,Araba/Álava,2023-07-01
País Vasco,Araba/Álava,2023M06,1.94,Araba/Álava,2023-06-01
País Vasco,Araba/Álava,2023M05,1.89,Araba/Álava,2023-05-01
País Vasco,Araba/Álava,2023M04,1.95,Araba/Álava,2023-04-01
País Vasco,Araba/Álava,2023M03,1.98,Araba/Álava,2023-03-01
País Vasco,Araba/Álava,2023M02,2.15,Araba/Álava,2023-02-01
País Vasco,Araba/Álava,2023M01,1.96,Araba/Álava,2023-01-01
País Vasco,Araba/Álava,2022M12,1.95,Araba/Álava,2022-12-01
País Vasco,Araba/Álava,2022M11,1.99,Araba/Álava,2022-11-01
País Vasco,Araba/Álava,2022M10,1.99,Araba/Álava,2022-10-01
País Vasco,Araba/Álava,2022M09,1.89,Araba/Álava,2022-09-01
País Vasco,Araba/Álava,2022M08,1.93,Araba/Álava,2022-08-01
País Vasco,Araba/Álava,2022M07,1.85,Araba/Álava,2022-07-01
País Vasco,Araba/Álava,2022M06,1.93,Araba/Álava,2022-06-01
País Vasco,Araba/Álava,2022M05,1.92,Araba/Álava,2022-05-01
País Vasco,Araba/Álava,2022M04,1.87,Araba/Álava,2022-04-01
País Vasco,Araba/Álava,2022M03,2.0,Araba/Álava,2022-03-01
País Vasco,Araba/Álava,2022M02,1.98,Araba/Álava,2022-02-01
País Vasco,Araba/Álava,2022M01,1.98,Araba/Álava,2022-01-01
País Vasco,Bizkaia,2026M03,1.9,Bizkaia,2026-03-01
País Vasco,Bizkaia,2026M02,1.91,Bizkaia,2026-02-01
País Vasco,Bizkaia,2026M01,1.93,Bizkaia,2026-01-01
País Vasco,Bizkaia,2025M12,1.83,Bizkaia,2025-12-01
País Vasco,Bizkaia,2025M11,1.88,Bizkaia,2025-11-01
País Vasco,Bizkaia,2025M10,1.9,Bizkaia,2025-10-01
País Vasco,Bizkaia,2025M09,1.95,Bizkaia,2025-09-01
País Vasco,Bizkaia,2025M08,2.14,Bizkaia,2025-08-01
País Vasco,Bizkaia,2025M07,2.01,Bizkaia,2025-07-01
País Vasco,Bizkaia,2025M06,1.96,Bizkaia,2025-06-01
País Vasco,Bizkaia,2025M05,1.91,Bizkaia,2025-05-01
País Vasco,Bizkaia,2025M04,1.89,Bizkaia,2025-04-01
País Vasco,Bizkaia,2025M03,1.87,Bizkaia,2025-03-01
País Vasco,Bizkaia,2025M02,1.86,Bizkaia,2025-02-01
País Vasco,Bizkaia,2025M01,1.86,Bizkaia,2025-01-01
País Vasco,Bizkaia,2024M12,1.83,Bizkaia,2024-12-01
País Vasco,Bizkaia,2024M11,1.85,Bizkaia,2024-11-01
País Vasco,Bizkaia,2024M10,1.92,Bizkaia,2024-10-01
País Vasco,Bizkaia,2024M09,1.94,Bizkaia,2024-09-01
País Vasco,Bizkaia,2024M08,2.1,Bizkaia,2024-08-01
País Vasco,Bizkaia,2024M07,1.99,Bizkaia,2024-07-01
País Vasco,Bizkaia,2024M06,1.93,Bizkaia,2024-06-01
País Vasco,Bizkaia,2024M05,1.9,Bizkaia,2024-05-01
País Vasco,Bizkaia,2024M04,1.84,Bizkaia,2024-04-01
País Vasco,Bizkaia,2024M03,1.9,Bizkaia,2024-03-01
País Vasco,Bizkaia,2024M02,1.82,Bizkaia,2024-02-01
País Vasco,Bizkaia,2024M01,1.76,Bizkaia,2024-01-01
País Vasco,Bizkaia,2023M12,1.81,Bizkaia,2023-12-01
País Vasco,Bizkaia,2023M11,1.82,Bizkaia,2023-11-01
País Vasco,Bizkaia,2023M10,1.92,Bizkaia,2023-10-01
País Vasco,Bizkaia,2023M09,1.97,Bizkaia,2023-09-01
País Vasco,Bizkaia,2023M08,2.15,Bizkaia,2023-08-01
País Vasco,Bizkaia,2023M07,1.93,Bizkaia,2023-07-01
País Vasco,Bizkaia,2023M06,1.92,Bizkaia,2023-06-01
País Vasco,Bizkaia,2023M05,1.9,Bizkaia,2023-05-01
País Vasco,Bizkaia,2023M04,1.92,Bizkaia,2023-04-01
País Vasco,Bizkaia,2023M03,1.8,Bizkaia,2023-03-01
País Vasco,Bizkaia,2023M02,1.84,Bizkaia,2023-02-01
País Vasco,Bizkaia,2023M01,1.81,Bizkaia,2023-01-01
País Vasco,Bizkaia,2022M12,1.87,Bizkaia,2022-12-01
País Vasco,Bizkaia,2022M11,1.86,Bizkaia,2022-11-01
País Vasco,Bizkaia,2022M10,1.93,Bizkaia,2022-10-01
País Vasco,Bizkaia,2022M09,1.91,Bizkaia,2022-09-01
País Vasco,Bizkaia,2022M08,2.06,Bizkaia,2022-08-01
País Vasco,Bizkaia,2022M07,1.84,Bizkaia,2022-07-01
País Vasco,Bizkaia,2022M06,1.88,Bizkaia,2022-06-01
País Vasco,Bizkaia,2022M05,1.82,Bizkaia,2022-05-01
País Vasco,Bizkaia,2022M04,1.82,Bizkaia,2022-04-01
País Vasco,Bizkaia,2022M03,1.82,Bizkaia,2022-03-01
País Vasco,Bizkaia,2022M02,1.72,Bizkaia,2022-02-01
País Vasco,Bizkaia,2022M01,1.73,Bizkaia,2022-01-01
País Vasco,Gipuzkoa,2026M03,1.85,Gipuzkoa,2026-03-01
País Vasco,Gipuzkoa,2026M02,1.75,Gipuzkoa,2026-02-01
País Vasco,Gipuzkoa,2026M01,1.8,Gipuzkoa,2026-01-01
País Vasco,Gipuzkoa,2025M12,1.79,Gipuzkoa,2025-12-01
País Vasco,Gipuzkoa,2025M11,1.92,Gipuzkoa,2025-11-01
País Vasco,Gipuzkoa,2025M10,2.02,Gipuzkoa,2025-10-01
País Vasco,Gipuzkoa,2025M09,2.16,Gipuzkoa,2025-09-01
País Vasco,Gipuzkoa,2025M08,2.26,Gipuzkoa,2025-08-01
País Vasco,Gipuzkoa,2025M07,2.2,Gipuzkoa,2025-07-01
País Vasco,Gipuzkoa,2025M06,2.06,Gipuzkoa,2025-06-01
País Vasco,Gipuzkoa,2025M05,2.01,Gipuzkoa,2025-05-01
País Vasco,Gipuzkoa,2025M04,1.95,Gipuzkoa,2025-04-01
País Vasco,Gipuzkoa,2025M03,1.94,Gipuzkoa,2025-03-01
País Vasco,Gipuzkoa,2025M02,1.74,Gipuzkoa,2025-02-01
País Vasco,Gipuzkoa,2025M01,1.78,Gipuzkoa,2025-01-01
País Vasco,Gipuzkoa,2024M12,1.84,Gipuzkoa,2024-12-01
País Vasco,Gipuzkoa,2024M11,1.88,Gipuzkoa,2024-11-01
País Vasco,Gipuzkoa,2024M10,1.97,Gipuzkoa,2024-10-01
País Vasco,Gipuzkoa,2024M09,2.04,Gipuzkoa,2024-09-01
País Vasco,Gipuzkoa,2024M08,2.17,Gipuzkoa,2024-08-01
País Vasco,Gipuzkoa,2024M07,2.26,Gipuzkoa,2024-07-01
País Vasco,Gipuzkoa,2024M06,2.03,Gipuzkoa,2024-06-01
País Vasco,Gipuzkoa,2024M05,1.92,Gipuzkoa,2024-05-01
País Vasco,Gipuzkoa,2024M04,1.83,Gipuzkoa,2024-04-01
País Vasco,Gipuzkoa,2024M03,1.83,Gipuzkoa,2024-03-01
País Vasco,Gipuzkoa,2024M02,1.73,Gipuzkoa,2024-02-01
País Vasco,Gipuzkoa,2024M01,1.79,Gipuzkoa,2024-01-01
País Vasco,Gipuzkoa,2023M12,1.79,Gipuzkoa,2023-12-01
País Vasco,Gipuzkoa,2023M11,1.88,Gipuzkoa,2023-11-01
País Vasco,Gipuzkoa,2023M10,1.99,Gipuzkoa,2023-10-01
País Vasco,Gipuzkoa,2023M09,2.02,Gipuzkoa,2023-09-01
País Vasco,Gipuzkoa,2023M08,2.24,Gipuzkoa,2023-08-01
País Vasco,Gipuzkoa,2023M07,2.28,Gipuzkoa,2023-07-01
País Vasco,Gipuzkoa,2023M06,2.02,Gipuzkoa,2023-06-01
País Vasco,Gipuzkoa,2023M05,1.98,Gipuzkoa,2023-05-01
País Vasco,Gipuzkoa,2023M04,1.9,Gipuzkoa,2023-04-01
País Vasco,Gipuzkoa,2023M03,1.81,Gipuzkoa,2023-03-01
País Vasco,Gipuzkoa,2023M02,1.77,Gipuzkoa,2023-02-01
País Vasco,Gipuzkoa,2023M01,1.75,Gipuzkoa,2023-01-01
País Vasco,Gipuzkoa,2022M12,1.84,Gipuzkoa,2022-12-01
País Vasco,Gipuzkoa,2022M11,1.89,Gipuzkoa,2022-11-01
País Vasco,Gipuzkoa,2022M10,2.0,Gipuzkoa,2022-10-01
País Vasco,Gipuzkoa,2022M09,2.06,Gipuzkoa,2022-09-01
País Vasco,Gipuzkoa,2022M08,2.3,Gipuzkoa,2022-08-01
País Vasco,Gipuzkoa,2022M07,2.35,Gipuzkoa,2022-07-01
País Vasco,Gipuzkoa,2022M06,2.12,Gipuzkoa,2022-06-01
País Vasco,Gipuzkoa,2022M05,1.95,Gipuzkoa,2022-05-01
País Vasco,Gipuzkoa,2022M04,1.95,Gipuzkoa,2022-04-01
País Vasco,Gipuzkoa,2022M03,1.87,Gipuzkoa,2022-03-01
País Vasco,Gipuzkoa,2022M02,1.75,Gipuzkoa,2022-02-01
País Vasco,Gipuzkoa,2022M01,1.66,Gipuzkoa,2022-01-01
"Rioja, La",,2026M03,1.79,Total comunidad autónoma,2026-03-01
"Rioja, La",,2026M02,1.76,Total comunidad autónoma,2026-02-01
"Rioja, La",,2026M01,1.7,Total comunidad autónoma,2026-01-01
"Rioja, La",,2025M12,1.64,Total comunidad autónoma,2025-12-01
"Rioja, La",,2025M11,1.77,Total comunidad autónoma,2025-11-01
"Rioja, La",,2025M10,1.81,Total comunidad autónoma,2025-10-01
"Rioja, La",,2025M09,1.74,Total comunidad autónoma,2025-09-01
"Rioja, La",,2025M08,1.61,Total comunidad autónoma,2025-08-01
"Rioja, La",,2025M07,1.66,Total comunidad autónoma,2025-07-01
"Rioja, La",,2025M06,1.79,Total comunidad autónoma,2025-06-01
"Rioja, La",,2025M05,1.7,Total comunidad autónoma,2025-05-01
"Rioja, La",,2025M04,1.74,Total comunidad autónoma,2025-04-01
"Rioja, La",,2025M03,1.72,Total comunidad autónoma,2025-03-01
"Rioja, La",,2025M02,1.7,Total comunidad autónoma,2025-02-01
"Rioja, La",,2025M01,1.67,Total comunidad autónoma,2025-01-01
"Rioja, La",,2024M12,1.78,Total comunidad autónoma,2024-12-01
"Rioja, La",,2024M11,1.82,Total comunidad autónoma,2024-11-01
"Rioja, La",,2024M10,1.77,Total comunidad autónoma,2024-10-01
"Rioja, La",,2024M09,1.7,Total comunidad autónoma,2024-09-01
"Rioja, La",,2024M08,1.66,Total comunidad autónoma,2024-08-01
"Rioja, La",,2024M07,1.68,Total comunidad autónoma,2024-07-01
"Rioja, La",,2024M06,1.74,Total comunidad autónoma,2024-06-01
"Rioja, La",,2024M05,1.64,Total comunidad autónoma,2024-05-01
"Rioja, La",,2024M04,1.73,Total comunidad autónoma,2024-04-01
"Rioja, La",,2024M03,1.74,Total comunidad autónoma,2024-03-01
"Rioja, La",,2024M02,1.73,Total comunidad autónoma,2024-02-01
"Rioja, La",,2024M01,1.67,Total comunidad autónoma,2024-01-01
"Rioja, La",,2023M12,1.94,Total comunidad autónoma,2023-12-01
"Rioja, La",,2023M11,1.77,Total comunidad autónoma,2023-11-01
"Rioja, La",,2023M10,1.8,Total comunidad autónoma,2023-10-01
"Rioja, La",,2023M09,1.73,Total comunidad autónoma,2023-09-01
"Rioja, La",,2023M08,1.69,Total comunidad autónoma,2023-08-01
"Rioja, La",,2023M07,1.76,Total comunidad autónoma,2023-07-01
"Rioja, La",,2023M06,1.77,Total comunidad autónoma,2023-06-01
"Rioja, La",,2023M05,1.77,Total comunidad autónoma,2023-05-01
"Rioja, La",,2023M04,1.75,Total comunidad autónoma,2023-04-01
"Rioja, La",,2023M03,1.8,Total comunidad autónoma,2023-03-01
"Rioja, La",,2023M02,1.76,Total comunidad autónoma,2023-02-01
"Rioja, La",,2023M01,1.66,Total comunidad autónoma,2023-01-01
"Rioja, La",,2022M12,1.83,Total comunidad autónoma,2022-12-01
"Rioja, La",,2022M11,1.74,Total comunidad autónoma,2022-11-01
"Rioja, La",,2022M10,1.81,Total comunidad autónoma,2022-10-01
"Rioja, La",,2022M09,1.74,Total comunidad autónoma,2022-09-01
"Rioja, La",,2022M08,1.79,Total comunidad autónoma,2022-08-01
"Rioja, La",,2022M07,1.72,Total comunidad autónoma,2022-07-01
"Rioja, La",,2022M06,1.71,Total comunidad autónoma,2022-06-01
"Rioja, La",,2022M05,1.65,Total comunidad autónoma,2022-05-01
"Rioja, La",,2022M04,1.74,Total comunidad autónoma,2022-04-01
"Rioja, La",,2022M03,1.72,Total comunidad autónoma,2022-03-01
"Rioja, La",,2022M02,1.65,Total comunidad autónoma,2022-02-01
"Rioja, La",,2022M01,1.65,Total comunidad autónoma,2022-01-01
Ceuta,,2026M03,1.98,Total comunidad autónoma,2026-03-01
Ceuta,,2026M02,2.16,Total comunidad autónoma,2026-02-01
Ceuta,,2026M01,1.96,Total comunidad autónoma,2026-01-01
Ceuta,,2025M12,1.92,Total comunidad autónoma,2025-12-01
Ceuta,,2025M11,1.83,Total comunidad autónoma,2025-11-01
Ceuta,,2025M10,1.72,Total comunidad autónoma,2025-10-01
Ceuta,,2025M09,1.97,Total comunidad autónoma,2025-09-01
Ceuta,,2025M08,2.35,Total comunidad autónoma,2025-08-01
Ceuta,,2025M07,2.14,Total comunidad autónoma,2025-07-01
Ceuta,,2025M06,1.92,Total comunidad autónoma,2025-06-01
Ceuta,,2025M05,1.81,Total comunidad autónoma,2025-05-01
Ceuta,,2025M04,1.73,Total comunidad autónoma,2025-04-01
Ceuta,,2025M03,1.96,Total comunidad autónoma,2025-03-01
Ceuta,,2025M02,1.72,Total comunidad autónoma,2025-02-01
Ceuta,,2025M01,1.7,Total comunidad autónoma,2025-01-01
Ceuta,,2024M12,1.84,Total comunidad autónoma,2024-12-01
Ceuta,,2024M11,1.78,Total comunidad autónoma,2024-11-01
Ceuta,,2024M10,2.42,Total comunidad autónoma,2024-10-01
Ceuta,,2024M09,2.12,Total comunidad autónoma,2024-09-01
Ceuta,,2024M08,2.25,Total comunidad autónoma,2024-08-01
Ceuta,,2024M07,2.07,Total comunidad autónoma,2024-07-01
Ceuta,,2024M06,1.83,Total comunidad autónoma,2024-06-01
Ceuta,,2024M05,1.94,Total comunidad autónoma,2024-05-01
Ceuta,,2024M04,1.62,Total comunidad autónoma,2024-04-01
Ceuta,,2024M03,2.08,Total comunidad autónoma,2024-03-01
Ceuta,,2024M02,2.26,Total comunidad autónoma,2024-02-01
Ceuta,,2024M01,2.3,Total comunidad autónoma,2024-01-01
Ceuta,,2023M12,2.2,Total comunidad autónoma,2023-12-01
Ceuta,,2023M11,2.23,Total comunidad autónoma,2023-11-01
Ceuta,,2023M10,2.28,Total comunidad autónoma,2023-10-01
Ceuta,,2023M09,2.22,Total comunidad autónoma,2023-09-01
Ceuta,,2023M08,2.34,Total comunidad autónoma,2023-08-01
Ceuta,,2023M07,2.24,Total comunidad autónoma,2023-07-01
Ceuta,,2023M06,2.04,Total comunidad autónoma,2023-06-01
Ceuta,,2023M05,1.85,Total comunidad autónoma,2023-05-01
Ceuta,,2023M04,1.95,Total comunidad autónoma,2023-04-01
Ceuta,,2023M03,2.01,Total comunidad autónoma,2023-03-01
Ceuta,,2023M02,1.9,Total comunidad autónoma,2023-02-01
Ceuta,,2023M01,2.14,Total comunidad autónoma,2023-01-01
Ceuta,,2022M12,1.97,Total comunidad autónoma,2022-12-01
Ceuta,,2022M11,1.99,Total comunidad autónoma,2022-11-01
Ceuta,,2022M10,2.15,Total comunidad autónoma,2022-10-01
Ceuta,,2022M09,2.27,Total comunidad autónoma,2022-09-01
Ceuta,,2022M08,2.22,Total comunidad autónoma,2022-08-01
Ceuta,,2022M07,2.22,Total comunidad autónoma,2022-07-01
Ceuta,,2022M06,2.3,Total comunidad autónoma,2022-06-01
Ceuta,,2022M05,2.44,Total comunidad autónoma,2022-05-01
Ceuta,,2022M04,2.29,Total comunidad autónoma,2022-04-01
Ceuta,,2022M03,2.47,Total comunidad autónoma,2022-03-01
Ceuta,,2022M02,2.17,Total comunidad autónoma,2022-02-01
Ceuta,,2022M01,2.44,Total comunidad autónoma,2022-01-01
Melilla,,2026M03,1.63,Total comunidad autónoma,2026-03-01
Melilla,,2026M02,2.13,Total comunidad autónoma,2026-02-01
Melilla,,2026M01,2.0,Total comunidad autónoma,2026-01-01
Melilla,,2025M12,2.07,Total comunidad autónoma,2025-12-01
Melilla,,2025M11,2.05,Total comunidad autónoma,2025-11-01
Melilla,,2025M10,1.98,Total comunidad autónoma,2025-10-01
Melilla,,2025M09,2.15,Total comunidad autónoma,2025-09-01
Melilla,,2025M08,2.12,Total comunidad autónoma,2025-08-01
Melilla,,2025M07,2.22,Total comunidad autónoma,2025-07-01
Melilla,,2025M06,2.36,Total comunidad autónoma,2025-06-01
Melilla,,2025M05,2.14,Total comunidad autónoma,2025-05-01
Melilla,,2025M04,2.0,Total comunidad autónoma,2025-04-01
Melilla,,2025M03,2.49,Total comunidad autónoma,2025-03-01
Melilla,,2025M02,2.21,Total comunidad autónoma,2025-02-01
Melilla,,2025M01,2.03,Total comunidad autónoma,2025-01-01
Melilla,,2024M12,2.1,Total comunidad autónoma,2024-12-01
Melilla,,2024M11,2.12,Total comunidad autónoma,2024-11-01
Melilla,,2024M10,2.33,Total comunidad autónoma,2024-10-01
Melilla,,2024M09,2.36,Total comunidad autónoma,2024-09-01
Melilla,,2024M08,2.12,Total comunidad autónoma,2024-08-01
Melilla,,2024M07,2.3,Total comunidad autónoma,2024-07-01
Melilla,,2024M06,2.6,Total comunidad autónoma,2024-06-01
Melilla,,2024M05,2.21,Total comunidad autónoma,2024-05-01
Melilla,,2024M04,2.28,Total comunidad autónoma,2024-04-01
Melilla,,2024M03,2.34,Total comunidad autónoma,2024-03-01
Melilla,,2024M02,2.31,Total comunidad autónoma,2024-02-01
Melilla,,2024M01,2.14,Total comunidad autónoma,2024-01-01
Melilla,,2023M12,2.21,Total comunidad autónoma,2023-12-01
