apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,city,insert_date,reviews 80+
24376264,Private room,650.0,True,9,9,9,9,96,12,157,Barcelona,2018-12-10,True
24383985,Entire home/apt,1140.0,True,0,0,17,292,,0,,Girona,2018-10-20,
24384019,Entire home/apt,1150.0,True,0,0,2,215,100,10,52,Malaga,2020-01-31,True
24384600,Entire home/apt,950.0,True,2,2,16,270,90,4,27,Mallorca,2019-07-25,True
24385362,Entire home/apt,540.0,True,16,37,58,326,40,1,44,Madrid,2018-11-07,False
24388232,Entire home/apt,600.0,True,15,26,56,56,,0,,Girona,2018-07-31,
24391361,Entire home/apt,1150.0,True,0,0,0,182,100,4,29,Mallorca,2019-06-27,True
24392079,Private room,310.0,True,11,35,62,112,,0,,Barcelona,2018-05-14,
24393658,Entire home/apt,500.0,True,28,58,88,238,89,9,37,Girona,2020-04-30,True
24402981,Entire home/apt,460.0,True,0,0,23,98,,0,,Mallorca,2018-04-18,
24407462,Private room,250.0,True,0,0,0,0,90,2,14,Barcelona,2019-07-10,True
24416076,Entire home/apt,1000.0,True,16,28,37,105,95,26,259,Sevilla,2019-02-18,True
24418977,Entire home/apt,450.0,True,0,13,33,163,85,20,209,Mallorca,2019-02-17,True
24419054,Entire home/apt,1220.0,True,29,59,89,364,87,38,109,Sevilla,2021-02-27,True
24426210,Entire home/apt,670.0,True,0,0,14,147,93,3,15,Girona,2020-01-31,True
24426690,Private room,400.0,True,0,0,0,0,97,8,105,Barcelona,2018-12-10,True
24428148,Entire home/apt,1100.0,True,25,55,85,360,87,3,15,Madrid,2019-12-10,True
24435994,Entire home/apt,2360.0,True,3,11,34,45,100,1,1,Mallorca,2019-07-25,True
24437144,Entire home/apt,2500.0,True,29,41,41,41,100,1,75,Mallorca,2018-11-20,True
24437410,Entire home/apt,500.0,True,30,60,90,365,,0,,Malaga,2018-10-25,
24444860,Entire home/apt,510.0,True,7,14,14,160,,0,,Girona,2018-08-30,
24444900,Entire home/apt,1350.0,True,0,7,7,45,100,1,10,Girona,2019-07-29,True
24444913,Entire home/apt,1690.0,True,0,27,28,115,,0,,Girona,2019-07-29,
24447031,Entire home/apt,2790.0,True,11,40,47,47,,0,,Mallorca,2018-09-18,
24447564,Entire home/apt,1440.0,True,6,8,18,293,,0,,Mallorca,2019-07-25,
24448222,Entire home/apt,2470.0,True,26,56,86,228,,0,,Girona,2020-02-29,
24448879,Entire home/apt,1110.0,True,11,22,47,322,100,1,64,Barcelona,2018-08-14,True
24449942,Private room,450.0,True,0,0,0,0,97,87,298,Barcelona,2020-09-12,True
24462362,Entire home/apt,700.0,True,1,1,1,1,80,1,10,Malaga,2018-08-29,True
24462522,Entire home/apt,1000.0,True,29,59,89,106,98,26,79,Mallorca,2021-01-16,True
24463013,Entire home/apt,650.0,True,23,53,83,173,93,18,206,Madrid,2019-01-14,True
24463484,Entire home/apt,550.0,True,6,36,63,335,81,32,369,Madrid,2019-02-06,True
24467999,Private room,300.0,True,0,0,25,296,96,27,138,Barcelona,2019-12-10,True
24469383,Entire home/apt,900.0,True,8,31,61,282,,0,,Girona,2019-07-29,
24476428,Entire home/apt,980.0,True,30,31,31,31,,0,,Girona,2019-09-30,
24478640,Private room,300.0,True,21,51,79,352,65,4,158,Madrid,2018-07-10,False
24488517,Entire home/apt,380.0,True,14,44,74,349,87,80,233,Madrid,2021-02-09,True
24494484,Private room,300.0,True,30,60,90,90,93,4,17,Barcelona,2020-04-16,True
24508130,Entire home/apt,600.0,True,10,35,62,152,98,8,329,Madrid,2018-07-10,True
24509880,Entire home/apt,790.0,True,15,33,63,333,100,2,34,Madrid,2019-07-10,True
24509903,Entire home/apt,1020.0,True,19,45,72,342,100,1,26,Madrid,2018-09-11,True
24513128,Entire home/apt,400.0,True,0,0,7,17,,0,,Girona,2019-03-30,
24513154,Entire home/apt,3270.0,True,0,0,0,98,100,1,5,Girona,2020-01-31,True
24513158,Entire home/apt,870.0,True,0,0,0,227,100,1,94,Girona,2018-11-26,True
24514035,Entire home/apt,770.0,True,0,0,0,0,100,4,2,Barcelona,2020-09-12,True
24514996,Entire home/apt,690.0,True,9,26,40,128,,0,,Madrid,2018-05-14,
24516968,Entire home/apt,700.0,True,9,37,38,38,95,4,207,Menorca,2019-09-01,True
24520266,Entire home/apt,650.0,True,0,0,0,0,89,72,349,Valencia,2019-12-31,True
24520554,Entire home/apt,1790.0,True,7,32,62,137,100,13,315,Barcelona,2018-09-11,True
24520907,Entire home/apt,3280.0,True,0,0,0,117,80,1,14,Menorca,2019-12-31,True
24521762,Private room,300.0,True,0,0,0,0,95,44,222,Menorca,2019-12-31,True
24527990,Entire home/apt,1870.0,True,12,24,36,154,,0,,Mallorca,2018-08-21,
24530686,Entire home/apt,2620.0,True,11,13,37,192,80,1,1,Mallorca,2019-06-27,True
24533436,Private room,500.0,True,30,60,90,180,100,1,6,Barcelona,2019-09-17,True
24535651,Entire home/apt,590.0,True,30,57,87,87,85,24,152,Madrid,2019-08-12,True
24537065,Entire home/apt,940.0,True,0,0,0,0,,0,,Girona,2018-11-26,
24539639,Private room,250.0,True,11,41,71,346,99,31,36,Barcelona,2019-01-14,True
24539721,Entire home/apt,2200.0,True,30,60,90,220,,0,,Girona,2019-04-29,
24542897,Entire home/apt,1250.0,True,0,14,44,319,100,4,7,Madrid,2018-11-07,True
24548507,Entire home/apt,580.0,True,30,60,90,158,92,19,6,Valencia,2021-01-19,True
24554607,Entire home/apt,800.0,True,29,59,89,364,86,24,75,Girona,2021-01-31,True
24555168,Entire home/apt,100.0,True,0,0,0,0,,0,,Girona,2018-10-20,
24572335,Private room,750.0,True,20,50,80,355,93,3,134,Menorca,2018-08-29,True
24573390,Entire home/apt,1500.0,True,29,59,89,364,100,4,63,Madrid,2018-11-07,True
24586318,Entire home/apt,950.0,True,4,18,46,136,92,27,182,Mallorca,2019-07-25,True
24589238,Private room,750.0,True,0,0,0,0,93,43,327,Barcelona,2019-07-10,True
24589255,Private room,460.0,True,0,0,0,0,84,5,59,Barcelona,2019-01-14,True
24589911,Entire home/apt,460.0,True,0,0,0,228,,0,,Barcelona,2019-01-14,
24590040,Hotel room,1380.0,True,22,50,78,351,100,1,13,Barcelona,2019-12-10,True
24596987,Entire home/apt,820.0,True,0,0,0,0,90,4,16,Sevilla,2020-06-29,True
24599116,Entire home/apt,1000.0,True,29,59,89,333,96,5,28,Mallorca,2020-01-29,True
24599766,Private room,280.0,True,11,22,33,253,98,22,139,Madrid,2019-08-12,True
24600973,Entire home/apt,450.0,True,3,33,60,329,95,14,42,Sevilla,2021-01-31,True
24605394,Entire home/apt,600.0,True,5,5,5,5,98,10,134,Madrid,2018-12-10,True
24609295,Private room,250.0,True,1,1,1,7,,1,10,Barcelona,2018-06-09,
24613065,Entire home/apt,950.0,True,18,46,49,49,90,2,17,Girona,2020-06-29,True
24613238,Entire home/apt,830.0,True,30,56,68,138,90,2,21,Girona,2019-05-29,True
24614824,Entire home/apt,1000.0,True,2,13,20,233,99,115,63,Sevilla,2019-10-30,True
24614926,Entire home/apt,590.0,True,0,0,30,245,100,1,24,Girona,2019-12-31,True
24616180,Private room,150.0,True,2,10,10,10,100,2,20,Barcelona,2018-05-14,True
24623649,Entire home/apt,1820.0,True,28,58,88,363,,0,,Madrid,2020-07-17,
24626723,Private room,1100.0,True,0,0,0,0,,0,,Barcelona,2020-03-16,
24628705,Entire home/apt,750.0,True,24,51,81,323,72,5,27,Malaga,2019-12-31,False
24629879,Entire home/apt,1370.0,True,0,0,0,0,,0,,Girona,2018-09-28,
24630661,Entire home/apt,450.0,True,15,38,66,139,96,40,506,Sevilla,2018-12-21,True
24635035,Entire home/apt,3530.0,True,6,9,9,9,,0,,Girona,2019-06-30,
24636302,Entire home/apt,510.0,True,14,30,60,320,,0,,Girona,2020-05-28,
24640474,Entire home/apt,1080.0,True,22,52,82,161,90,53,258,Madrid,2020-01-10,True
24647213,Entire home/apt,650.0,True,18,42,67,157,97,102,668,Malaga,2019-07-30,True
24649658,Entire home/apt,600.0,True,14,23,43,288,100,1,14,Malaga,2019-05-30,True
24650389,Entire home/apt,600.0,True,0,28,57,174,97,7,33,Malaga,2020-05-31,True
24650680,Private room,420.0,True,0,0,0,0,93,17,342,Mallorca,2018-10-17,True
24654740,Entire home/apt,600.0,True,0,15,37,128,100,2,74,Menorca,2018-07-31,True
24661861,Private room,200.0,True,0,0,0,251,,0,,Madrid,2018-10-10,
24662715,Private room,450.0,True,5,20,41,242,98,68,448,Barcelona,2019-08-12,True
24664773,Entire home/apt,1010.0,True,0,0,0,2,,0,,Mallorca,2020-10-21,
24667206,Shared room,420.0,True,16,46,76,351,90,28,50,Mallorca,2018-10-17,True
24671202,Entire home/apt,600.0,True,1,1,1,1,,0,,Girona,2019-08-31,
24672820,Private room,200.0,True,0,0,0,0,87,12,56,Madrid,2020-04-17,True
24675936,Private room,170.0,True,0,9,39,56,,0,,Madrid,2018-05-14,
24677555,Entire home/apt,450.0,True,7,37,42,42,96,5,43,Barcelona,2019-08-12,True
24678578,Private room,460.0,True,15,38,68,294,92,178,814,Madrid,2020-02-18,True
24681321,Entire home/apt,1200.0,True,28,58,88,94,100,1,91,Girona,2018-08-30,True
24682759,Entire home/apt,1170.0,True,0,0,0,241,,0,,Girona,2018-08-30,
24684626,Entire home/apt,340.0,True,5,35,65,171,,0,,Girona,2020-04-30,
24685845,Entire home/apt,430.0,True,16,30,60,172,,1,8,Girona,2020-04-30,
24686395,Entire home/apt,360.0,True,22,52,70,140,,0,,Girona,2019-07-29,
24686494,Entire home/apt,500.0,True,0,0,0,271,,0,,Girona,2018-09-28,
24688159,Private room,200.0,True,0,0,0,54,68,5,61,Madrid,2019-03-08,False
24689035,Entire home/apt,500.0,True,18,48,78,293,,0,,Girona,2019-03-30,
24689070,Entire home/apt,500.0,True,30,60,90,316,,0,,Girona,2019-02-19,
24693501,Private room,370.0,True,24,54,84,359,,1,,Madrid,2018-05-14,
24694493,Entire home/apt,650.0,True,0,0,0,102,87,3,77,Barcelona,2019-02-06,True
24698950,Entire home/apt,700.0,True,8,23,40,241,90,4,43,Madrid,2019-02-06,True
24706447,Entire home/apt,650.0,True,29,59,89,333,95,42,20,Girona,2020-01-31,True
24707742,Private room,400.0,True,12,31,31,31,,0,,Barcelona,2018-06-09,
24712893,Private room,230.0,True,0,13,43,318,,0,,Valencia,2019-09-01,
24712927,Entire home/apt,790.0,True,21,31,56,328,100,1,10,Madrid,2018-08-14,True
24713733,Entire home/apt,500.0,True,6,10,25,110,99,23,11,Malaga,2020-01-31,True
24731557,Entire home/apt,1250.0,True,30,60,90,365,95,39,21,Mallorca,2019-12-31,True
24733326,Entire home/apt,1000.0,True,29,59,89,364,100,1,34,Valencia,2020-11-10,True
24742078,Private room,900.0,True,16,42,72,162,,0,,Mallorca,2018-07-29,
24745888,Entire home/apt,360.0,True,16,46,76,76,86,108,352,Madrid,2020-12-17,True
24746387,Entire home/apt,1430.0,True,3,26,56,179,,0,,Mallorca,2019-07-25,
24747049,Entire home/apt,1740.0,True,0,7,37,312,100,10,35,Mallorca,2020-11-08,True
24747496,Entire home/apt,2570.0,True,0,0,16,210,,0,,Mallorca,2018-12-18,
24747700,Entire home/apt,1250.0,True,19,29,52,299,100,2,11,Barcelona,2020-04-16,True
24749761,Private room,930.0,True,24,54,84,85,92,30,452,Barcelona,2018-12-10,True
24751348,Entire home/apt,1500.0,True,12,37,65,300,100,1,8,Sevilla,2019-05-29,True
24752653,Entire home/apt,1000.0,True,29,47,77,253,98,129,539,Madrid,2020-05-14,True
24753110,Entire home/apt,1250.0,True,18,36,58,316,100,1,6,Sevilla,2019-10-30,True
24753780,Entire home/apt,1310.0,True,14,44,71,104,80,8,12,Barcelona,2018-12-10,True
24754917,Private room,660.0,True,0,0,0,0,,0,,Barcelona,2020-06-13,
24761985,Entire home/apt,550.0,True,30,60,90,180,93,3,18,Girona,2019-11-30,True
24762192,Entire home/apt,800.0,True,17,46,76,130,98,41,456,Madrid,2019-02-06,True
24765214,Entire home/apt,2070.0,True,0,0,0,0,,0,,Girona,2020-02-29,
24767736,Entire home/apt,500.0,True,3,31,61,336,100,4,167,Girona,2018-07-31,True
24768209,Private room,350.0,True,9,9,9,9,100,3,30,Barcelona,2018-05-14,True
24769581,Entire home/apt,930.0,True,8,38,68,329,95,12,188,Mallorca,2019-09-28,True
24776027,Entire home/apt,600.0,True,29,59,88,363,87,15,59,Girona,2020-05-28,True
24776198,Entire home/apt,600.0,True,0,0,26,267,86,27,124,Girona,2020-03-26,True
24787391,Entire home/apt,990.0,True,3,30,60,335,97,27,186,Girona,2019-07-29,True
24794780,Entire home/apt,3000.0,True,6,10,14,283,,0,,Girona,2019-05-29,
24796633,Entire home/apt,1200.0,True,30,52,82,302,95,4,54,Barcelona,2019-03-08,True
24797439,Private room,1040.0,True,29,59,89,341,100,1,6,Mallorca,2021-01-16,True
24799307,Private room,600.0,True,2,20,50,325,94,19,273,Barcelona,2018-12-10,True
24799497,Entire home/apt,600.0,True,30,60,90,365,95,43,186,Madrid,2020-04-17,True
24800101,Entire home/apt,750.0,True,0,0,0,4,94,10,109,Madrid,2019-02-06,True
24800530,Entire home/apt,810.0,True,1,29,59,334,,0,,Sevilla,2019-06-29,
24806503,Private room,320.0,True,29,59,89,364,95,13,66,Madrid,2021-01-12,True
24807289,Entire home/apt,490.0,True,9,39,69,344,91,62,319,Madrid,2019-12-10,True
24813961,Private room,180.0,True,0,0,9,9,96,10,112,Madrid,2019-02-06,True
24816210,Entire home/apt,550.0,True,0,0,0,0,95,17,327,Madrid,2018-10-10,True
24817748,Entire home/apt,570.0,True,28,42,49,49,,0,,Girona,2018-10-20,
24819177,Entire home/apt,890.0,True,6,26,56,331,88,26,256,Barcelona,2019-03-08,True
24820116,Private room,400.0,True,28,58,88,88,85,44,157,Barcelona,2020-08-24,True
24821215,Entire home/apt,1150.0,True,30,32,32,32,93,3,83,Girona,2019-11-30,True
24821841,Entire home/apt,2090.0,True,27,57,76,230,88,5,27,Mallorca,2020-03-22,True
24821982,Entire home/apt,990.0,True,30,60,90,365,,0,,Madrid,2020-09-13,
24823132,Entire home/apt,490.0,True,1,1,1,1,99,31,104,Girona,2020-11-28,True
24826385,Entire home/apt,2360.0,True,25,54,54,86,,0,,Girona,2018-08-30,
24832271,Entire home/apt,620.0,True,2,6,15,56,96,32,294,Madrid,2019-04-11,True
24832484,Private room,400.0,True,16,16,16,16,,0,,Barcelona,2018-07-10,
24841608,Entire home/apt,500.0,True,6,14,16,16,90,20,126,Mallorca,2019-08-31,True
24841791,Private room,300.0,True,10,31,61,336,,0,,Barcelona,2018-05-14,
24842808,Entire home/apt,580.0,True,0,0,0,0,100,1,39,Girona,2018-10-20,True
24845210,Entire home/apt,390.0,True,15,42,72,347,97,15,324,Malaga,2018-09-29,True
24847533,Entire home/apt,1000.0,True,18,46,76,76,,0,,Madrid,2018-09-11,
24853568,Private room,1300.0,True,29,59,89,364,98,32,184,Barcelona,2019-10-16,True
24859912,Entire home/apt,3000.0,True,23,53,83,341,84,20,368,Girona,2018-10-20,True
24866097,Entire home/apt,450.0,True,4,31,61,65,100,1,10,Girona,2019-07-29,True
24869952,Private room,250.0,True,8,34,38,217,96,100,728,Sevilla,2019-06-29,True
24870129,Private room,500.0,True,12,27,57,112,,0,,Barcelona,2018-06-09,
24872161,Entire home/apt,600.0,True,19,39,69,75,98,116,426,Madrid,2020-08-25,True
24887503,Private room,350.0,True,30,60,90,365,91,30,307,Barcelona,2019-03-08,True
24888213,Entire home/apt,650.0,True,10,29,59,149,100,4,37,Malaga,2019-06-30,True
24889262,Entire home/apt,1770.0,True,14,38,47,88,93,3,49,Mallorca,2019-03-25,True
24898801,Entire home/apt,3030.0,True,0,0,0,163,,0,,Mallorca,2018-11-20,
24901763,Entire home/apt,900.0,True,0,0,0,94,,0,,Girona,2020-04-30,
24903688,Entire home/apt,4620.0,True,11,41,71,161,,0,,Mallorca,2018-07-29,
24909187,Entire home/apt,700.0,True,2,2,13,114,100,8,94,Madrid,2019-02-06,True
24913906,Entire home/apt,650.0,True,0,0,0,171,92,39,27,Madrid,2019-09-19,True
24914332,Entire home/apt,1550.0,True,0,0,0,0,,0,,Girona,2019-11-30,
24914994,Private room,400.0,True,29,59,89,179,91,7,98,Madrid,2019-02-06,True
24915381,Entire home/apt,980.0,True,5,20,28,113,92,25,214,Girona,2019-05-29,True
24924496,Entire home/apt,550.0,True,6,36,66,341,,2,75,Girona,2018-07-31,
24927033,Private room,230.0,True,12,20,41,54,88,109,54,Madrid,2020-01-10,True
24929325,Entire home/apt,2000.0,True,1,18,19,19,,0,,Girona,2018-07-31,
24929443,Entire home/apt,700.0,True,17,42,72,308,80,2,29,Barcelona,2019-02-06,True
24930010,Entire home/apt,700.0,True,15,35,63,208,,0,,Barcelona,2018-05-14,
24933050,Entire home/apt,650.0,True,12,26,46,185,,0,,Barcelona,2018-05-14,
24935624,Private room,500.0,True,0,3,6,6,,0,,Barcelona,2018-05-14,
24949772,Entire home/apt,840.0,True,24,54,64,170,,0,,Girona,2020-03-26,
24954903,Entire home/apt,410.0,True,8,18,41,219,80,3,79,Madrid,2018-09-11,True
24954938,Entire home/apt,1300.0,True,0,0,0,95,80,4,102,Menorca,2018-11-27,True
24956159,Entire home/apt,550.0,True,0,0,0,24,100,3,16,Malaga,2020-02-29,True
24957949,Entire home/apt,1500.0,True,14,32,49,110,97,18,201,Sevilla,2019-02-18,True
24960670,Private room,1000.0,True,0,24,54,144,96,21,307,Barcelona,2018-12-10,True
24960837,Entire home/apt,2000.0,True,0,0,0,0,95,4,108,Girona,2018-11-26,True
24964820,Entire home/apt,540.0,True,26,53,80,170,93,183,652,Valencia,2020-09-28,True
24967594,Entire home/apt,700.0,True,0,0,0,40,98,8,15,Sevilla,2018-10-18,True
24979086,Entire home/apt,2500.0,True,17,29,55,318,,0,,Barcelona,2018-05-14,
24979591,Entire home/apt,2820.0,True,23,36,45,94,,0,,Mallorca,2019-03-25,
24981829,Private room,220.0,True,26,56,86,361,,0,,Valencia,2019-07-01,
24982258,Entire home/apt,900.0,True,28,58,88,363,93,15,82,Madrid,2019-12-10,True
24999781,Entire home/apt,550.0,True,0,0,0,29,100,4,106,Malaga,2019-10-31,True
25002270,Entire home/apt,780.0,True,5,29,47,219,80,4,124,Madrid,2019-05-14,True
25002750,Entire home/apt,5000.0,True,11,28,50,307,86,7,10,Sevilla,2019-04-27,True
25005996,Entire home/apt,800.0,True,7,19,31,258,99,59,292,Malaga,2020-01-31,True
25008807,Entire home/apt,650.0,True,17,36,50,163,98,11,121,Malaga,2019-02-24,True
25020370,Entire home/apt,380.0,True,0,17,47,232,,0,,Girona,2018-09-28,
25025564,Entire home/apt,650.0,True,26,56,86,159,87,3,25,Malaga,2019-09-01,True
25027606,Private room,400.0,True,0,0,2,239,100,4,197,Barcelona,2019-06-07,True
25032234,Private room,480.0,True,24,54,84,174,,0,,Barcelona,2018-05-14,
25041079,Private room,310.0,True,0,15,45,135,96,65,238,Barcelona,2020-10-12,True
25045965,Private room,270.0,True,0,18,20,20,94,25,237,Malaga,2019-03-31,True
25050194,Private room,180.0,True,16,34,55,92,83,52,527,Madrid,2019-03-08,True
25051663,Entire home/apt,780.0,True,12,35,63,144,95,125,584,Madrid,2020-02-18,True
25059708,Private room,550.0,True,0,1,18,185,100,9,105,Mallorca,2019-02-17,True
25060006,Entire home/apt,1590.0,True,0,29,59,321,,0,,Girona,2018-07-31,
25063330,Entire home/apt,700.0,True,29,59,75,255,92,150,599,Madrid,2020-06-13,True
25067794,Private room,160.0,True,30,41,46,99,91,111,476,Barcelona,2020-05-11,True
25068675,Entire home/apt,590.0,True,26,26,26,26,,0,,Girona,2019-08-31,
25069074,Private room,200.0,True,0,0,0,0,87,15,91,Madrid,2019-11-09,True
25069670,Entire home/apt,430.0,True,30,60,90,180,92,56,186,Madrid,2020-11-06,True
25071694,Entire home/apt,1080.0,True,0,0,0,64,,1,2,Girona,2018-10-20,
25073510,Entire home/apt,450.0,True,17,35,43,85,86,11,113,Valencia,2019-05-31,True
25074266,Entire home/apt,2500.0,True,19,46,74,74,,0,,Girona,2019-07-29,
25093377,Entire home/apt,1200.0,True,21,51,76,216,,0,,Girona,2019-03-30,
25115788,Shared room,500.0,True,0,0,0,0,,0,,Barcelona,2020-02-16,
25116135,Hotel room,1500.0,True,22,46,76,339,100,1,9,Sevilla,2019-09-30,True
25116518,Entire home/apt,1430.0,True,5,31,61,336,,0,,Girona,2019-07-29,
25118562,Entire home/apt,2200.0,True,6,16,37,309,87,4,8,Barcelona,2018-07-10,True
25118801,Entire home/apt,950.0,True,23,37,55,218,98,13,71,Mallorca,2020-01-29,True
25121045,Entire home/apt,2970.0,True,26,31,61,151,,0,,Girona,2019-06-30,
25125251,Entire home/apt,1100.0,True,15,27,57,332,,0,,Barcelona,2018-06-09,
25125892,Entire home/apt,1200.0,True,7,26,49,324,98,10,357,Barcelona,2018-08-14,True
25127261,Entire home/apt,870.0,True,28,58,88,103,,0,,Mallorca,2018-09-18,
25127489,Entire home/apt,1200.0,True,0,15,36,258,,0,,Barcelona,2019-04-10,
25127509,Entire home/apt,380.0,True,0,0,12,12,88,65,36,Valencia,2019-12-31,True
25150033,Entire home/apt,500.0,True,29,59,77,352,,0,,Girona,2019-05-29,
25157955,Private room,590.0,True,29,59,89,89,93,31,134,Barcelona,2020-05-11,True
25162141,Private room,250.0,True,0,0,0,0,100,2,68,Madrid,2018-08-14,True
25166034,Entire home/apt,300.0,True,26,56,86,207,96,65,265,Girona,2020-05-28,True
25181143,Shared room,420.0,True,0,0,0,17,95,27,88,Barcelona,2020-12-16,True
25181770,Private room,260.0,True,0,0,0,191,93,15,865,Barcelona,2018-07-10,True
25185445,Private room,400.0,True,26,47,67,67,96,33,398,Barcelona,2019-02-06,True
25200094,Private room,250.0,True,30,53,53,53,100,3,30,Barcelona,2018-06-09,True
25204332,Private room,150.0,True,0,8,37,37,91,7,214,Barcelona,2018-10-10,True
25204415,Entire home/apt,1400.0,True,16,37,59,141,89,19,141,Barcelona,2019-07-10,True
25216053,Entire home/apt,430.0,True,11,31,42,127,100,5,417,Madrid,2018-07-10,True
25218268,Entire home/apt,1200.0,True,0,0,0,91,99,30,191,Girona,2019-09-30,True
25224962,Entire home/apt,2000.0,True,0,0,27,302,100,2,8,Mallorca,2020-08-28,True
25225942,Entire home/apt,600.0,True,6,36,66,341,100,1,10,Girona,2018-07-31,True
25229522,Entire home/apt,710.0,True,4,34,62,242,97,41,332,Valencia,2019-05-31,True
25230976,Entire home/apt,510.0,True,0,0,0,0,92,159,541,Valencia,2020-10-24,True
25232579,Private room,300.0,True,16,46,76,256,99,22,16,Girona,2019-08-31,True
25232910,Entire home/apt,460.0,True,3,30,60,88,94,10,297,Madrid,2018-09-11,True
25234088,Private room,190.0,True,0,0,0,0,98,9,3,Madrid,2020-12-17,True
25241388,Entire home/apt,2890.0,True,0,0,0,9,100,3,32,Menorca,2019-03-31,True
25241946,Private room,400.0,True,0,0,0,0,,0,,Barcelona,2018-09-11,
25244544,Entire home/apt,330.0,True,24,54,84,88,,0,,Girona,2019-05-29,
25249874,Entire home/apt,1240.0,True,4,20,31,306,80,1,11,Girona,2020-05-28,True
25252459,Entire home/apt,680.0,True,15,22,52,57,100,19,98,Valencia,2019-12-31,True
25272074,Private room,400.0,True,27,36,36,36,96,5,54,Barcelona,2019-03-08,True
25272547,Entire home/apt,950.0,True,23,39,69,159,,0,,Girona,2020-05-28,
25273892,Private room,350.0,True,0,0,0,74,100,1,5,Madrid,2020-03-17,True
25280928,Entire home/apt,670.0,True,1,1,1,172,93,44,151,Madrid,2020-10-17,True
25287991,Entire home/apt,1300.0,True,30,60,90,365,80,1,23,Girona,2018-12-22,True
25288343,Entire home/apt,1990.0,True,0,0,0,0,84,5,3,Girona,2019-11-30,True
