tipo,origen,pais,periodo,total,level,year,month,date,pais_final
Viajero,Total,Suiza,2017M04,103945.0,country,2017,4,2017-04-01,suiza
Viajero,Total,Suiza,2017M05,103509.0,country,2017,5,2017-05-01,suiza
Viajero,Total,Suiza,2017M06,108371.0,country,2017,6,2017-06-01,suiza
Viajero,Total,Suiza,2017M07,139752.0,country,2017,7,2017-07-01,suiza
Viajero,Total,Suiza,2017M08,92894.0,country,2017,8,2017-08-01,suiza
Viajero,Total,Suiza,2017M09,121606.0,country,2017,9,2017-09-01,suiza
Viajero,Total,Suiza,2017M10,122577.0,country,2017,10,2017-10-01,suiza
Viajero,Total,Suiza,2017M11,47106.0,country,2017,11,2017-11-01,suiza
Viajero,Total,Suiza,2017M12,37217.0,country,2017,12,2017-12-01,suiza
Viajero,Total,Suiza,2018M01,33802.0,country,2018,1,2018-01-01,suiza
Viajero,Total,Suiza,2018M02,42960.0,country,2018,2,2018-02-01,suiza
Viajero,Total,Suiza,2018M03,59850.0,country,2018,3,2018-03-01,suiza
Viajero,Total,Suiza,2018M04,96870.0,country,2018,4,2018-04-01,suiza
Viajero,Total,Suiza,2018M05,104847.0,country,2018,5,2018-05-01,suiza
Viajero,Total,Suiza,2018M06,102953.0,country,2018,6,2018-06-01,suiza
Viajero,Total,Suiza,2018M07,138317.0,country,2018,7,2018-07-01,suiza
Viajero,Total,Suiza,2018M08,87057.0,country,2018,8,2018-08-01,suiza
Viajero,Total,Suiza,2018M09,118983.0,country,2018,9,2018-09-01,suiza
Viajero,Total,Suiza,2018M10,116727.0,country,2018,10,2018-10-01,suiza
Viajero,Total,Suiza,2018M11,50738.0,country,2018,11,2018-11-01,suiza
Viajero,Total,Suiza,2018M12,38519.0,country,2018,12,2018-12-01,suiza
Viajero,Total,Suiza,2019M01,31823.0,country,2019,1,2019-01-01,suiza
Viajero,Total,Suiza,2019M02,42969.0,country,2019,2,2019-02-01,suiza
Viajero,Total,Suiza,2019M03,58586.0,country,2019,3,2019-03-01,suiza
Viajero,Total,Suiza,2019M04,98933.0,country,2019,4,2019-04-01,suiza
Viajero,Total,Suiza,2019M05,102662.0,country,2019,5,2019-05-01,suiza
Viajero,Total,Suiza,2019M06,99019.0,country,2019,6,2019-06-01,suiza
Viajero,Total,Suiza,2019M07,123579.0,country,2019,7,2019-07-01,suiza
Viajero,Total,Suiza,2019M08,85732.0,country,2019,8,2019-08-01,suiza
Viajero,Total,Suiza,2019M09,111577.0,country,2019,9,2019-09-01,suiza
Viajero,Total,Suiza,2019M10,112187.0,country,2019,10,2019-10-01,suiza
Viajero,Total,Suiza,2019M11,50204.0,country,2019,11,2019-11-01,suiza
Viajero,Total,Suiza,2019M12,37522.0,country,2019,12,2019-12-01,suiza
Viajero,Total,África,2015M01,41290.0,country,2015,1,2015-01-01,áfrica
Viajero,Total,África,2015M02,35505.0,country,2015,2,2015-02-01,áfrica
Viajero,Total,África,2015M03,40895.0,country,2015,3,2015-03-01,áfrica
Viajero,Total,África,2015M04,43978.0,country,2015,4,2015-04-01,áfrica
Viajero,Total,África,2015M05,49826.0,country,2015,5,2015-05-01,áfrica
Viajero,Total,África,2015M06,40645.0,country,2015,6,2015-06-01,áfrica
Viajero,Total,África,2015M07,58776.0,country,2015,7,2015-07-01,áfrica
Viajero,Total,África,2015M08,97504.0,country,2015,8,2015-08-01,áfrica
Viajero,Total,África,2015M09,52473.0,country,2015,9,2015-09-01,áfrica
Viajero,Total,África,2015M10,44774.0,country,2015,10,2015-10-01,áfrica
Viajero,Total,África,2015M11,41645.0,country,2015,11,2015-11-01,áfrica
Viajero,Total,África,2015M12,42188.0,country,2015,12,2015-12-01,áfrica
Viajero,Total,África,2016M01,44648.0,country,2016,1,2016-01-01,áfrica
Viajero,Total,África,2016M02,39767.0,country,2016,2,2016-02-01,áfrica
Viajero,Total,África,2016M03,43305.0,country,2016,3,2016-03-01,áfrica
Viajero,Total,África,2016M04,52756.0,country,2016,4,2016-04-01,áfrica
Viajero,Total,África,2016M05,53303.0,country,2016,5,2016-05-01,áfrica
Viajero,Total,África,2016M06,36696.0,country,2016,6,2016-06-01,áfrica
Viajero,Total,África,2016M07,82230.0,country,2016,7,2016-07-01,áfrica
Viajero,Total,África,2016M08,111715.0,country,2016,8,2016-08-01,áfrica
Viajero,Total,África,2016M09,65008.0,country,2016,9,2016-09-01,áfrica
Viajero,Total,África,2016M10,54500.0,country,2016,10,2016-10-01,áfrica
Viajero,Total,África,2016M11,50287.0,country,2016,11,2016-11-01,áfrica
Viajero,Total,África,2016M12,54256.0,country,2016,12,2016-12-01,áfrica
Viajero,Total,África,2017M01,57501.0,country,2017,1,2017-01-01,áfrica
Viajero,Total,África,2017M02,48700.0,country,2017,2,2017-02-01,áfrica
Viajero,Total,África,2017M03,49473.0,country,2017,3,2017-03-01,áfrica
Viajero,Total,África,2017M04,59707.0,country,2017,4,2017-04-01,áfrica
Viajero,Total,África,2017M05,57925.0,country,2017,5,2017-05-01,áfrica
Viajero,Total,África,2017M06,45800.0,country,2017,6,2017-06-01,áfrica
Viajero,Total,África,2017M07,98572.0,country,2017,7,2017-07-01,áfrica
Viajero,Total,África,2017M08,112195.0,country,2017,8,2017-08-01,áfrica
Viajero,Total,África,2017M09,66350.0,country,2017,9,2017-09-01,áfrica
Viajero,Total,África,2017M10,52693.0,country,2017,10,2017-10-01,áfrica
Viajero,Total,África,2017M11,49720.0,country,2017,11,2017-11-01,áfrica
Viajero,Total,África,2017M12,50662.0,country,2017,12,2017-12-01,áfrica
Viajero,Total,África,2018M01,56198.0,country,2018,1,2018-01-01,áfrica
Viajero,Total,África,2018M02,47621.0,country,2018,2,2018-02-01,áfrica
Viajero,Total,África,2018M03,47636.0,country,2018,3,2018-03-01,áfrica
Viajero,Total,África,2018M04,58758.0,country,2018,4,2018-04-01,áfrica
Viajero,Total,África,2018M05,49904.0,country,2018,5,2018-05-01,áfrica
Viajero,Total,África,2018M06,54670.0,country,2018,6,2018-06-01,áfrica
Viajero,Total,África,2018M07,95779.0,country,2018,7,2018-07-01,áfrica
Viajero,Total,África,2018M08,115463.0,country,2018,8,2018-08-01,áfrica
Viajero,Total,África,2018M09,73093.0,country,2018,9,2018-09-01,áfrica
Viajero,Total,África,2018M10,57085.0,country,2018,10,2018-10-01,áfrica
Viajero,Total,África,2018M11,56857.0,country,2018,11,2018-11-01,áfrica
Viajero,Total,África,2018M12,52883.0,country,2018,12,2018-12-01,áfrica
Viajero,Total,África,2019M01,67757.0,country,2019,1,2019-01-01,áfrica
Viajero,Total,África,2019M02,50459.0,country,2019,2,2019-02-01,áfrica
Viajero,Total,África,2019M03,55944.0,country,2019,3,2019-03-01,áfrica
Viajero,Total,África,2019M04,72187.0,country,2019,4,2019-04-01,áfrica
Viajero,Total,África,2019M05,42129.0,country,2019,5,2019-05-01,áfrica
Viajero,Total,África,2019M06,69037.0,country,2019,6,2019-06-01,áfrica
Viajero,Total,África,2019M07,101141.0,country,2019,7,2019-07-01,áfrica
Viajero,Total,África,2019M08,121970.0,country,2019,8,2019-08-01,áfrica
Viajero,Total,África,2019M09,73246.0,country,2019,9,2019-09-01,áfrica
Viajero,Total,África,2019M10,68507.0,country,2019,10,2019-10-01,áfrica
Viajero,Total,África,2019M11,62058.0,country,2019,11,2019-11-01,áfrica
Viajero,Total,África,2019M12,64822.0,country,2019,12,2019-12-01,áfrica
Viajero,Total,Resto del Mundo,2015M01,198875.0,country,2015,1,2015-01-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M02,220563.0,country,2015,2,2015-02-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M03,221125.0,country,2015,3,2015-03-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M04,292961.0,country,2015,4,2015-04-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M05,365423.0,country,2015,5,2015-05-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M06,357094.0,country,2015,6,2015-06-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M07,364697.0,country,2015,7,2015-07-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M08,372033.0,country,2015,8,2015-08-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M09,376085.0,country,2015,9,2015-09-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M10,367893.0,country,2015,10,2015-10-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M11,241656.0,country,2015,11,2015-11-01,resto del mundo
Viajero,Total,Resto del Mundo,2015M12,214437.0,country,2015,12,2015-12-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M01,235751.0,country,2016,1,2016-01-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M02,260699.0,country,2016,2,2016-02-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M03,272747.0,country,2016,3,2016-03-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M04,314672.0,country,2016,4,2016-04-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M05,392350.0,country,2016,5,2016-05-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M06,357964.0,country,2016,6,2016-06-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M07,404189.0,country,2016,7,2016-07-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M08,368447.0,country,2016,8,2016-08-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M09,408103.0,country,2016,9,2016-09-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M10,370160.0,country,2016,10,2016-10-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M11,255027.0,country,2016,11,2016-11-01,resto del mundo
Viajero,Total,Resto del Mundo,2016M12,265745.0,country,2016,12,2016-12-01,resto del mundo
Viajero,Total,Resto del Mundo,2017M01,289411.0,country,2017,1,2017-01-01,resto del mundo
Viajero,Total,Resto del Mundo,2017M02,274967.0,country,2017,2,2017-02-01,resto del mundo
Viajero,Total,Resto del Mundo,2017M03,327172.0,country,2017,3,2017-03-01,resto del mundo
Viajero,Total,Resto del Mundo,2017M04,399041.0,country,2017,4,2017-04-01,resto del mundo
Viajero,Total,Resto del Mundo,2017M05,459400.0,country,2017,5,2017-05-01,resto del mundo
Viajero,Total,Resto del Mundo,2017M06,419929.0,country,2017,6,2017-06-01,resto del mundo
Viajero,Total,Resto del Mundo,2017M07,435195.0,country,2017,7,2017-07-01,resto del mundo
